s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,10469,0.39987814103445235,1,1
<A_ACCEPTED | 0>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,10,0.0407411224276392,1,0
<O_DECLINED | 95>,END,<END | 133>,0.6,2.0816681711721685e-17,33,0.005098255469642893,1,1
<O_DECLINED | 95>,END,<END | 54>,0.4,0.0127456386741072,22,0.005098255469642893,1,1
<O_SELECTED | 102>,O_CREATED,<O_CREATED | 102>,0.3076923076923077,0.0,4,0.5371418674945995,1,1
<O_SELECTED | 102>,O_CREATED,<O_CREATED | 134>,0.5384615384615384,0.0,7,0.5371418674945995,1,1
<O_SELECTED | 102>,O_CREATED,<O_CREATED | 5>,0.0769230769230769,0.0,1,0.5371418674945995,1,1
<O_SELECTED | 102>,O_CREATED,<O_CREATED | 98>,0.0769230769230769,0.0,1,0.5371418674945995,1,1
<O_SELECTED | 110>,O_CREATED,<O_CREATED | 24>,1.0,0.0,16,0.38066343133493485,1,1
<O_SELECTED | 114>,O_CREATED,<O_CREATED | 114>,0.8846153846153846,0.0,115,0.398813199395466,1,1
<O_SELECTED | 114>,O_CREATED,<O_CREATED | 138>,0.0615384615384615,0.0,8,0.398813199395466,1,1
<O_SELECTED | 114>,O_CREATED,<O_CREATED | 8>,0.0538461538461538,0.0,7,0.398813199395466,1,1
<O_SELECTED | 116>,O_CREATED,<O_CREATED | 116>,0.875,0.0,28,0.5211566789032422,1,1
<O_SELECTED | 116>,O_CREATED,<O_CREATED | 20>,0.125,0.0,4,0.5211566789032422,1,1
<O_SELECTED | 117>,O_CREATED,<O_CREATED | 62>,1.0,0.0,3,0.539395298608639,1,1
<O_SELECTED | 123>,O_CREATED,<O_CREATED | 123>,1.0,0.0,1,0.008268239269838626,1,1
<O_SELECTED | 124>,A_FINALIZED,<A_FINALIZED | 124>,1.0,0.0,182,0.43240667421314377,1,1
<O_SELECTED | 128>,O_CREATED,<O_CREATED | 128>,1.0,0.0,4,0.5982087728131129,1,1
<O_SELECTED | 131>,A_FINALIZED,<A_FINALIZED | 124>,1.0,0.0,2,0.43240667421314377,1,1
<O_SELECTED | 134>,O_CREATED,<O_CREATED | 134>,1.0,0.0,4,0.5340848070206681,1,1
<O_SELECTED | 137>,O_CREATED,<O_CREATED | 137>,1.0,0.0,2,0.5982127453284716,1,1
<O_SELECTED | 138>,O_CREATED,<O_CREATED | 138>,0.8478260869565217,0.0,39,0.4011111473441585,1,1
<O_SELECTED | 138>,O_CREATED,<O_CREATED | 6>,0.0652173913043478,0.0,3,0.4011111473441585,1,1
<O_SELECTED | 138>,O_CREATED,<O_CREATED | 76>,0.0869565217391304,0.0,4,0.4011111473441585,1,1
<O_SELECTED | 19>,O_CREATED,<O_CREATED | 128>,0.25,0.0,1,0.5788305958455278,1,1
<O_SELECTED | 19>,O_CREATED,<O_CREATED | 19>,0.5,0.0,2,0.5788305958455278,1,1
<O_SELECTED | 19>,O_CREATED,<O_CREATED | 61>,0.25,0.0,1,0.5788305958455278,1,1
<O_SELECTED | 1>,O_CREATED,<O_CREATED | 102>,0.1052631578947368,0.0,2,0.5340618831496269,1,1
<O_SELECTED | 1>,O_CREATED,<O_CREATED | 134>,0.8947368421052632,0.0,17,0.5340618831496269,1,1
<O_SELECTED | 20>,O_CREATED,<O_CREATED | 20>,1.0,0.0,11,0.5395306721227286,1,1
<O_SELECTED | 24>,O_CREATED,<O_CREATED | 114>,0.1052631578947368,0.0,10,0.38254299354541665,1,1
<O_SELECTED | 24>,O_CREATED,<O_CREATED | 24>,0.8210526315789474,0.0,78,0.38254299354541665,1,1
<O_SELECTED | 24>,O_CREATED,<O_CREATED | 87>,0.0105263157894736,0.0,1,0.38254299354541665,1,1
<O_SELECTED | 24>,O_CREATED,<O_CREATED | 8>,0.0631578947368421,0.0,6,0.38254299354541665,1,1
<O_SELECTED | 26>,O_CREATED,<O_CREATED | 134>,0.375,0.0,6,0.5382946297522292,1,1
<O_SELECTED | 26>,O_CREATED,<O_CREATED | 26>,0.5625,0.0,9,0.5382946297522292,1,1
<O_SELECTED | 26>,O_CREATED,<O_CREATED | 81>,0.0625,0.0,1,0.5382946297522292,1,1
<O_SELECTED | 36>,O_CREATED,<O_CREATED | 116>,0.1935483870967742,0.0,12,0.5212336424293905,1,1
<O_SELECTED | 36>,O_CREATED,<O_CREATED | 36>,0.8064516129032258,0.0,50,0.5212336424293905,1,1
<O_SELECTED | 37>,A_FINALIZED,<A_FINALIZED | 124>,1.0,0.0,2,0.43240667421314377,1,1
<O_SELECTED | 39>,O_CREATED,<O_CREATED | 128>,0.6,0.0,3,0.5902264669169619,1,1
<O_SELECTED | 39>,O_CREATED,<O_CREATED | 19>,0.2,0.0,1,0.5902264669169619,1,1
<O_SELECTED | 39>,O_CREATED,<O_CREATED | 49>,0.2,0.0,1,0.5902264669169619,1,1
<O_SELECTED | 40>,O_CREATED,<O_CREATED | 134>,0.3076923076923077,0.0,4,0.5405992634981526,1,1
<O_SELECTED | 40>,O_CREATED,<O_CREATED | 40>,0.4615384615384615,0.0,6,0.5405992634981526,1,1
<O_SELECTED | 40>,O_CREATED,<O_CREATED | 5>,0.1538461538461538,0.0,2,0.5405992634981526,1,1
<O_SELECTED | 40>,O_CREATED,<O_CREATED | 98>,0.0769230769230769,0.0,1,0.5405992634981526,1,1
<O_SELECTED | 48>,A_FINALIZED,<A_FINALIZED | 124>,0.0330901511203751,0.0,127,0.3944766090854665,1,1
<O_SELECTED | 48>,A_FINALIZED,<A_FINALIZED | 35>,0.9669098488796248,0.0,3711,0.3944766090854665,1,1
<O_SELECTED | 49>,O_CREATED,<O_CREATED | 49>,1.0,0.0,2,0.5847471933909578,1,1
<O_SELECTED | 50>,O_CREATED,<O_CREATED | 50>,1.0,0.0,1,0.008268239269838626,1,1
<O_SELECTED | 51>,O_CREATED,<O_CREATED | 36>,1.0,0.0,2,0.5218820791574771,1,1
<O_SELECTED | 58>,O_CREATED,<O_CREATED | 110>,0.8883878241262683,0.0,788,0.3875336659829884,1,1
<O_SELECTED | 58>,O_CREATED,<O_CREATED | 114>,0.0552423900789177,0.0,49,0.3875336659829884,1,1
<O_SELECTED | 58>,O_CREATED,<O_CREATED | 24>,0.0552423900789177,0.0,49,0.3875336659829884,1,1
<O_SELECTED | 58>,O_CREATED,<O_CREATED | 87>,0.0011273957158962,0.0,1,0.3875336659829884,1,1
<O_SELECTED | 5>,O_CREATED,<O_CREATED | 5>,1.0,0.0,3,0.5427331484209252,1,1
<O_SELECTED | 61>,O_CREATED,<O_CREATED | 61>,1.0,0.0,3,0.5735959650599725,1,1
<O_SELECTED | 62>,O_CREATED,<O_CREATED | 134>,0.0459770114942528,0.0,4,0.5387245022475049,1,1
<O_SELECTED | 62>,O_CREATED,<O_CREATED | 26>,0.6666666666666666,0.0,58,0.5387245022475049,1,1
<O_SELECTED | 62>,O_CREATED,<O_CREATED | 62>,0.2873563218390804,0.0,25,0.5387245022475049,1,1
<O_SELECTED | 63>,O_CREATED,<O_CREATED | 134>,0.2777777777777778,0.0,5,0.5477414898967458,1,1
<O_SELECTED | 63>,O_CREATED,<O_CREATED | 5>,0.2777777777777778,0.0,5,0.5477414898967458,1,1
<O_SELECTED | 63>,O_CREATED,<O_CREATED | 81>,0.4444444444444444,0.0,8,0.5477414898967458,1,1
<O_SELECTED | 67>,O_CREATED,<O_CREATED | 67>,1.0,0.0,6,0.28597897216908674,1,1
<O_SELECTED | 6>,O_CREATED,<O_CREATED | 6>,1.0,0.0,37,0.35831213085421637,1,1
<O_SELECTED | 76>,O_CREATED,<O_CREATED | 76>,1.0,0.0,5,0.2986092869145747,1,1
<O_SELECTED | 77>,O_CREATED,<O_CREATED | 49>,1.0,0.0,1,0.5847471933909578,1,1
<O_SELECTED | 81>,O_CREATED,<O_CREATED | 5>,0.3333333333333333,0.0,1,0.5538491362180964,1,1
<O_SELECTED | 81>,O_CREATED,<O_CREATED | 81>,0.6666666666666666,0.0,2,0.5538491362180964,1,1
<O_SELECTED | 87>,O_CREATED,<O_CREATED | 138>,0.0638297872340425,0.0,3,0.3777895361157317,1,1
<O_SELECTED | 87>,O_CREATED,<O_CREATED | 6>,0.1276595744680851,0.0,6,0.3777895361157317,1,1
<O_SELECTED | 87>,O_CREATED,<O_CREATED | 87>,0.5106382978723404,0.0,24,0.3777895361157317,1,1
<O_SELECTED | 87>,O_CREATED,<O_CREATED | 8>,0.2978723404255319,0.0,14,0.3777895361157317,1,1
<O_SELECTED | 8>,O_CREATED,<O_CREATED | 6>,0.0410958904109589,0.0,3,0.38005144554600445,1,1
<O_SELECTED | 8>,O_CREATED,<O_CREATED | 8>,0.958904109589041,0.0,70,0.38005144554600445,1,1
<O_SELECTED | 90>,O_CREATED,<O_CREATED | 90>,1.0,0.0,3,0.574864525020804,1,1
<O_SELECTED | 98>,O_CREATED,<O_CREATED | 61>,0.25,0.0,2,0.5679360104258069,1,1
<O_SELECTED | 98>,O_CREATED,<O_CREATED | 98>,0.75,0.0,6,0.5679360104258069,1,1
<O_SENT | 110>,W_Call_after_offer,<A_CANCELLED | 110>,0.0042075736325385,0.0,3,0.3883096043752453,1,1
<O_SENT | 110>,W_Call_after_offer,<A_CANCELLED | 24>,0.0126227208976157,0.0,9,0.3883096043752453,1,1
<O_SENT | 110>,W_Call_after_offer,<O_SENT_BACK | 110>,0.0266479663394109,0.0,19,0.3883096043752453,1,1
<O_SENT | 110>,W_Call_after_offer,<O_SENT_BACK | 114>,0.0070126227208976,0.0,5,0.3883096043752453,1,1
<O_SENT | 110>,W_Call_after_offer,<O_SENT_BACK | 24>,0.0476858345021037,0.0,34,0.3883096043752453,1,1
<O_SENT | 110>,W_Call_after_offer,<W_Call_after_offer | 110>,0.7279102384291725,0.0,519,0.3883096043752453,1,1
<O_SENT | 110>,W_Call_after_offer,<W_Call_after_offer | 114>,0.1290322580645161,0.0,92,0.3883096043752453,1,1
<O_SENT | 110>,W_Call_after_offer,<W_Call_after_offer | 24>,0.0448807854137447,0.0,32,0.3883096043752453,1,1
<O_SENT | 114>,W_Call_after_offer,<A_CANCELLED | 114>,0.0048076923076923,0.0,1,0.3977295570488097,1,1
<O_SENT | 114>,W_Call_after_offer,<O_SENT_BACK | 114>,0.0336538461538461,0.0,7,0.3977295570488097,1,1
<O_SENT | 114>,W_Call_after_offer,<O_SENT_BACK | 138>,0.0048076923076923,0.0,1,0.3977295570488097,1,1
<O_SENT | 114>,W_Call_after_offer,<O_SENT_BACK | 8>,0.0288461538461538,0.0,6,0.3977295570488097,1,1
<O_SENT | 114>,W_Call_after_offer,<W_Call_after_offer | 114>,0.6875,0.0,143,0.3977295570488097,1,1
<O_SENT | 114>,W_Call_after_offer,<W_Call_after_offer | 138>,0.0192307692307692,0.0,4,0.3977295570488097,1,1
<O_SENT | 114>,W_Call_after_offer,<W_Call_after_offer | 8>,0.2211538461538461,0.0,46,0.3977295570488097,1,1
<O_SENT | 116>,W_Call_missing_information,<O_ACCEPTED | 134>,0.5238095238095238,0.0,22,0.5140777899488279,1,1
<O_SENT | 116>,W_Call_missing_information,<O_SENT_BACK | 134>,0.0476190476190476,0.0,2,0.5140777899488279,1,1
<O_SENT | 116>,W_Call_missing_information,<W_Call_missing_information | 116>,0.2857142857142857,0.0,12,0.5140777899488279,1,1
<O_SENT | 116>,W_Call_missing_information,<W_Call_missing_information | 20>,0.1428571428571428,0.0,6,0.5140777899488279,1,1
<O_SENT | 123>,W_Call_missing_information,<W_Call_missing_information | 123>,1.0,0.0,1,0.598205075051957,1,1
<O_SENT | 127>,W_Call_after_offer,<A_CANCELLED | 93>,0.0116279069767441,0.0,1,0.53218300117146,1,1
<O_SENT | 127>,W_Call_after_offer,<O_SENT_BACK | 93>,0.0348837209302325,0.0,3,0.53218300117146,1,1
<O_SENT | 127>,W_Call_after_offer,<W_Call_after_offer | 127>,0.9534883720930232,0.0,82,0.53218300117146,1,1
<O_SENT | 128>,W_Call_missing_information,<A_CANCELLED | 128>,0.125,0.0,1,0.5982092637577454,1,1
<O_SENT | 128>,W_Call_missing_information,<O_ACCEPTED | 123>,0.125,0.0,1,0.5982092637577454,1,1
<O_SENT | 128>,W_Call_missing_information,<O_ACCEPTED | 128>,0.25,0.0,2,0.5982092637577454,1,1
<O_SENT | 128>,W_Call_missing_information,<W_Call_missing_information | 123>,0.375,0.0,3,0.5982092637577454,1,1
<O_SENT | 128>,W_Call_missing_information,<W_Call_missing_information | 128>,0.125,0.0,1,0.5982092637577454,1,1
<O_SENT | 134>,W_Call_missing_information,<O_ACCEPTED | 134>,0.171875,0.0,11,0.5333287374517802,1,1
<O_SENT | 134>,W_Call_missing_information,<O_ACCEPTED | 5>,0.21875,0.0,14,0.5333287374517802,1,1
<O_SENT | 134>,W_Call_missing_information,<W_Call_missing_information | 134>,0.46875,0.0,30,0.5333287374517802,1,1
<O_SENT | 134>,W_Call_missing_information,<W_Call_missing_information | 5>,0.078125,0.0,5,0.5333287374517802,1,1
<O_SENT | 134>,W_Call_missing_information,<W_Call_missing_information | 81>,0.0625,0.0,4,0.5333287374517802,1,1
<O_SENT | 137>,W_Call_missing_information,<O_ACCEPTED | 137>,1.0,0.0,2,0.5982127453284716,1,1
<O_SENT | 138>,W_Call_after_offer,<W_Call_after_offer | 138>,0.9215686274509804,0.0,47,0.4321644169437243,1,1
<O_SENT | 138>,W_Call_after_offer,<W_Call_after_offer | 6>,0.0784313725490196,0.0,4,0.4321644169437243,1,1
<O_SENT | 15>,W_Call_after_offer,<A_CANCELLED | 2>,0.0080411707944676,0.0,25,0.3912830993703533,1,1
<O_SENT | 15>,W_Call_after_offer,<A_CANCELLED | 64>,0.0238018655516243,0.0,74,0.3912830993703533,1,1
<O_SENT | 15>,W_Call_after_offer,<O_SENT_BACK | 2>,0.0170472820842714,0.0,53,0.3912830993703533,1,1
<O_SENT | 15>,W_Call_after_offer,<O_SENT_BACK | 64>,0.1058218076551946,0.0,329,0.3912830993703533,1,1
<O_SENT | 15>,W_Call_after_offer,<W_Call_after_offer | 32>,0.8452878739144419,0.0,2628,0.3912830993703533,1,1
<O_SENT | 15>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 32>,1.0,0.0,1,0.3859333165127714,1,0
<O_SENT | 19>,W_Call_missing_information,<O_ACCEPTED | 61>,1.0,0.0,1,0.5547532815195726,1,1
<O_SENT | 20>,W_Call_missing_information,<O_ACCEPTED | 134>,0.0909090909090909,0.0,2,0.5395308331717955,1,1
<O_SENT | 20>,W_Call_missing_information,<O_ACCEPTED | 40>,0.0454545454545454,0.0,1,0.5395308331717955,1,1
<O_SENT | 20>,W_Call_missing_information,<O_ACCEPTED | 5>,0.2272727272727272,0.0,5,0.5395308331717955,1,1
<O_SENT | 20>,W_Call_missing_information,<O_ACCEPTED | 61>,0.0909090909090909,0.0,2,0.5395308331717955,1,1
<O_SENT | 20>,W_Call_missing_information,<O_ACCEPTED | 98>,0.1818181818181818,0.0,4,0.5395308331717955,1,1
<O_SENT | 20>,W_Call_missing_information,<O_SENT_BACK | 134>,0.0454545454545454,0.0,1,0.5395308331717955,1,1
<O_SENT | 20>,W_Call_missing_information,<O_SENT_BACK | 5>,0.0454545454545454,0.0,1,0.5395308331717955,1,1
<O_SENT | 20>,W_Call_missing_information,<W_Call_missing_information | 20>,0.2727272727272727,0.0,6,0.5395308331717955,1,1
<O_SENT | 24>,W_Call_after_offer,<O_SENT_BACK | 24>,0.0227272727272727,0.0,3,0.371517482804914,1,1
<O_SENT | 24>,W_Call_after_offer,<O_SENT_BACK | 8>,0.0227272727272727,0.0,3,0.371517482804914,1,1
<O_SENT | 24>,W_Call_after_offer,<W_Call_after_offer | 114>,0.1136363636363636,0.0,15,0.371517482804914,1,1
<O_SENT | 24>,W_Call_after_offer,<W_Call_after_offer | 24>,0.6212121212121212,0.0,82,0.371517482804914,1,1
<O_SENT | 24>,W_Call_after_offer,<W_Call_after_offer | 8>,0.2196969696969697,0.0,29,0.371517482804914,1,1
<O_SENT | 26>,W_Call_missing_information,<O_ACCEPTED | 134>,0.0142857142857142,0.0,1,0.5396209256110616,1,1
<O_SENT | 26>,W_Call_missing_information,<O_ACCEPTED | 26>,0.0142857142857142,0.0,1,0.5396209256110616,1,1
<O_SENT | 26>,W_Call_missing_information,<O_SENT_BACK | 134>,0.0142857142857142,0.0,1,0.5396209256110616,1,1
<O_SENT | 26>,W_Call_missing_information,<W_Call_missing_information | 134>,0.2142857142857142,0.0,15,0.5396209256110616,1,1
<O_SENT | 26>,W_Call_missing_information,<W_Call_missing_information | 26>,0.6571428571428571,0.0,46,0.5396209256110616,1,1
<O_SENT | 26>,W_Call_missing_information,<W_Call_missing_information | 81>,0.0857142857142857,0.0,6,0.5396209256110616,1,1
<O_SENT | 36>,W_Call_missing_information,<O_ACCEPTED | 134>,0.0232558139534883,0.0,1,0.5235163404211863,1,1
<O_SENT | 36>,W_Call_missing_information,<O_ACCEPTED | 26>,0.2325581395348837,0.0,10,0.5235163404211863,1,1
<O_SENT | 36>,W_Call_missing_information,<O_SENT_BACK | 26>,0.0465116279069767,0.0,2,0.5235163404211863,1,1
<O_SENT | 36>,W_Call_missing_information,<W_Call_missing_information | 116>,0.0697674418604651,0.0,3,0.5235163404211863,1,1
<O_SENT | 36>,W_Call_missing_information,<W_Call_missing_information | 36>,0.627906976744186,0.0,27,0.5235163404211863,1,1
<O_SENT | 40>,W_Call_missing_information,<W_Call_missing_information | 40>,0.5,0.0,1,0.550079445383528,1,1
<O_SENT | 40>,W_Call_missing_information,<W_Call_missing_information | 5>,0.5,0.0,1,0.550079445383528,1,1
<O_SENT | 49>,W_Call_missing_information,<O_ACCEPTED | 49>,0.125,0.0,1,0.5802635086452713,1,1
<O_SENT | 49>,W_Call_missing_information,<W_Call_missing_information | 123>,0.125,0.0,1,0.5802635086452713,1,1
<O_SENT | 49>,W_Call_missing_information,<W_Call_missing_information | 49>,0.75,0.0,6,0.5802635086452713,1,1
<O_SENT | 50>,W_Call_missing_information,<W_Call_missing_information | 50>,1.0,0.0,2,0.00826823926984533,1,1
<O_SENT | 5>,W_Call_missing_information,<A_CANCELLED | 5>,0.037037037037037,0.0,1,0.5365610749912574,1,1
<O_SENT | 5>,W_Call_missing_information,<O_ACCEPTED | 5>,0.2222222222222222,0.0,6,0.5365610749912574,1,1
<O_SENT | 5>,W_Call_missing_information,<O_ACCEPTED | 61>,0.037037037037037,0.0,1,0.5365610749912574,1,1
<O_SENT | 5>,W_Call_missing_information,<W_Call_missing_information | 49>,0.037037037037037,0.0,1,0.5365610749912574,1,1
<O_SENT | 5>,W_Call_missing_information,<W_Call_missing_information | 5>,0.4814814814814814,0.0,13,0.5365610749912574,1,1
<O_SENT | 5>,W_Call_missing_information,<W_Call_missing_information | 61>,0.1851851851851851,0.0,5,0.5365610749912574,1,1
<O_SENT | 61>,W_Call_missing_information,<O_ACCEPTED | 61>,0.5,0.0,6,0.5735962483663273,1,1
<O_SENT | 61>,W_Call_missing_information,<O_SENT_BACK | 61>,0.0833333333333333,0.0,1,0.5735962483663273,1,1
<O_SENT | 61>,W_Call_missing_information,<W_Call_missing_information | 61>,0.4166666666666667,0.0,5,0.5735962483663273,1,1
<O_SENT | 66>,W_Call_after_offer,<A_CANCELLED | 2>,0.0060386473429951,0.0,5,0.40069860427440224,1,1
<O_SENT | 66>,W_Call_after_offer,<A_CANCELLED | 74>,0.0036231884057971,0.0,3,0.40069860427440224,1,1
<O_SENT | 66>,W_Call_after_offer,<O_SENT_BACK | 2>,0.0531400966183574,0.0,44,0.40069860427440224,1,1
<O_SENT | 66>,W_Call_after_offer,<O_SENT_BACK | 74>,0.0132850241545893,0.0,11,0.40069860427440224,1,1
<O_SENT | 66>,W_Call_after_offer,<O_SENT_BACK | 93>,0.0036231884057971,0.0,3,0.40069860427440224,1,1
<O_SENT | 66>,W_Call_after_offer,<W_Call_after_offer | 115>,0.8961352657004831,0.0,742,0.40069860427440224,1,1
<O_SENT | 66>,W_Call_after_offer,<W_Call_after_offer | 127>,0.0241545893719806,0.0,20,0.40069860427440224,1,1
<O_SENT | 67>,W_Call_after_offer,<W_Call_after_offer | 67>,1.0,0.0,11,0.28597905562320586,1,1
<O_SENT | 6>,W_Call_after_offer,<A_CANCELLED | 6>,0.0158730158730158,0.0,1,0.3665319139045493,1,1
<O_SENT | 6>,W_Call_after_offer,<O_SENT_BACK | 67>,0.0158730158730158,0.0,1,0.3665319139045493,1,1
<O_SENT | 6>,W_Call_after_offer,<O_SENT_BACK | 6>,0.0476190476190476,0.0,3,0.3665319139045493,1,1
<O_SENT | 6>,W_Call_after_offer,<W_Call_after_offer | 67>,0.0317460317460317,0.0,2,0.3665319139045493,1,1
<O_SENT | 6>,W_Call_after_offer,<W_Call_after_offer | 6>,0.8888888888888888,0.0,56,0.3665319139045493,1,1
<O_SENT | 76>,W_Call_after_offer,<W_Call_after_offer | 76>,1.0,0.0,13,0.2986093917502979,1,1
<O_SENT | 81>,W_Call_missing_information,<W_Call_missing_information | 49>,0.1,0.0,1,0.55659695319245,1,1
<O_SENT | 81>,W_Call_missing_information,<W_Call_missing_information | 5>,0.1,0.0,1,0.55659695319245,1,1
<O_SENT | 81>,W_Call_missing_information,<W_Call_missing_information | 81>,0.8,0.0,8,0.55659695319245,1,1
<O_SENT | 87>,W_Call_after_offer,<W_Call_after_offer | 6>,0.1176470588235294,0.0,2,0.3718244699369391,1,1
<O_SENT | 87>,W_Call_after_offer,<W_Call_after_offer | 8>,0.8823529411764706,0.0,15,0.3718244699369391,1,1
<O_SENT | 8>,W_Call_after_offer,<O_SENT_BACK | 6>,0.0149253731343283,0.0,2,0.3830237350820065,1,1
<O_SENT | 8>,W_Call_after_offer,<O_SENT_BACK | 8>,0.0597014925373134,0.0,8,0.3830237350820065,1,1
<O_SENT | 8>,W_Call_after_offer,<W_Call_after_offer | 138>,0.0074626865671641,0.0,1,0.3830237350820065,1,1
<O_SENT | 8>,W_Call_after_offer,<W_Call_after_offer | 6>,0.1567164179104477,0.0,21,0.3830237350820065,1,1
<O_SENT | 8>,W_Call_after_offer,<W_Call_after_offer | 8>,0.7611940298507462,0.0,102,0.3830237350820065,1,1
<O_SENT | 90>,W_Call_missing_information,<O_ACCEPTED | 137>,0.3333333333333333,0.0,1,0.5748646024504045,1,1
<O_SENT | 90>,W_Call_missing_information,<O_ACCEPTED | 61>,0.3333333333333333,0.0,1,0.5748646024504045,1,1
<O_SENT | 90>,W_Call_missing_information,<W_Call_missing_information | 90>,0.3333333333333333,0.0,1,0.5748646024504045,1,1
<O_SENT | 98>,W_Call_missing_information,<O_ACCEPTED | 61>,0.3333333333333333,0.0,1,0.5658172263488521,1,1
<O_SENT | 98>,W_Call_missing_information,<W_Call_missing_information | 5>,0.3333333333333333,0.0,1,0.5658172263488521,1,1
<O_SENT | 98>,W_Call_missing_information,<W_Call_missing_information | 61>,0.3333333333333333,0.0,1,0.5658172263488521,1,1
<O_SENT_BACK | 110>,W_Assess_application,<O_ACCEPTED | 36>,0.2631578947368421,0.0,5,0.5068555152467125,1,1
<O_SENT_BACK | 110>,W_Assess_application,<W_Assess_application | 104>,0.7368421052631579,0.0,14,0.5068555152467125,1,1
<O_SENT_BACK | 114>,W_Assess_application,<O_ACCEPTED | 116>,0.0833333333333333,0.0,5,0.5192418951945722,1,1
<O_SENT_BACK | 114>,W_Assess_application,<O_ACCEPTED | 36>,0.0666666666666666,0.0,4,0.5192418951945722,1,1
<O_SENT_BACK | 114>,W_Assess_application,<W_Assess_application | 104>,0.55,0.0,33,0.5192418951945722,1,1
<O_SENT_BACK | 114>,W_Assess_application,<W_Assess_application | 60>,0.3,0.0,18,0.5192418951945722,1,1
<O_SENT_BACK | 123>,W_Assess_application,<O_ACCEPTED | 16>,0.5,0.0,1,0.5982127453284716,1,1
<O_SENT_BACK | 123>,W_Assess_application,<W_Assess_application | 128>,0.5,0.0,1,0.5982127453284716,1,1
<O_SENT_BACK | 128>,W_Assess_application,<W_Assess_application | 128>,1.0,0.0,2,0.5982127453284716,1,1
<O_SENT_BACK | 134>,W_Assess_application,<O_ACCEPTED | 102>,0.1538461538461538,0.0,4,0.5188963675502049,1,1
<O_SENT_BACK | 134>,W_Assess_application,<O_ACCEPTED | 134>,0.2307692307692307,0.0,6,0.5188963675502049,1,1
<O_SENT_BACK | 134>,W_Assess_application,<O_ACCEPTED | 19>,0.0769230769230769,0.0,2,0.5188963675502049,1,1
<O_SENT_BACK | 134>,W_Assess_application,<O_ACCEPTED | 40>,0.1923076923076923,0.0,5,0.5188963675502049,1,1
<O_SENT_BACK | 134>,W_Assess_application,<W_Assess_application | 134>,0.3461538461538461,0.0,9,0.5188963675502049,1,1
<O_SENT_BACK | 138>,W_Assess_application,<O_ACCEPTED | 116>,0.0689655172413793,0.0,2,0.5438489611460753,1,1
<O_SENT_BACK | 138>,W_Assess_application,<W_Assess_application | 106>,0.4137931034482758,0.0,12,0.5438489611460753,1,1
<O_SENT_BACK | 138>,W_Assess_application,<W_Assess_application | 60>,0.5172413793103449,0.0,15,0.5438489611460753,1,1
<O_SENT_BACK | 24>,W_Assess_application,<A_CANCELLED | 36>,0.006269592476489,0.0,2,0.5120779975508893,1,1
<O_SENT_BACK | 24>,W_Assess_application,<O_ACCEPTED | 116>,0.0313479623824451,0.0,10,0.5120779975508893,1,1
<O_SENT_BACK | 24>,W_Assess_application,<O_ACCEPTED | 36>,0.1849529780564263,0.0,59,0.5120779975508893,1,1
<O_SENT_BACK | 24>,W_Assess_application,<W_Assess_application | 104>,0.768025078369906,0.0,245,0.5120779975508893,1,1
<O_SENT_BACK | 24>,W_Assess_application,<W_Assess_application | 60>,0.0094043887147335,0.0,3,0.5120779975508893,1,1
<O_SENT_BACK | 24>,W_Call_after_offer,<W_Call_after_offer | 104>,1.0,0.0,1,0.4229447803890041,1,0
<O_SENT_BACK | 26>,W_Assess_application,<O_ACCEPTED | 134>,0.2,0.0,9,0.5083065056301688,1,1
<O_SENT_BACK | 26>,W_Assess_application,<O_ACCEPTED | 1>,0.2222222222222222,0.0,10,0.5083065056301688,1,1
<O_SENT_BACK | 26>,W_Assess_application,<O_ACCEPTED | 26>,0.0222222222222222,0.0,1,0.5083065056301688,1,1
<O_SENT_BACK | 26>,W_Assess_application,<O_ACCEPTED | 62>,0.0888888888888888,0.0,4,0.5083065056301688,1,1
<O_SENT_BACK | 26>,W_Assess_application,<O_ACCEPTED | 63>,0.0666666666666666,0.0,3,0.5083065056301688,1,1
<O_SENT_BACK | 26>,W_Assess_application,<W_Assess_application | 134>,0.1111111111111111,0.0,5,0.5083065056301688,1,1
<O_SENT_BACK | 26>,W_Assess_application,<W_Assess_application | 26>,0.2666666666666666,0.0,12,0.5083065056301688,1,1
<O_SENT_BACK | 26>,W_Assess_application,<W_Assess_application | 62>,0.0222222222222222,0.0,1,0.5083065056301688,1,1
<O_SENT_BACK | 2>,W_Assess_application,<A_CANCELLED | 4>,0.0047169811320754,0.0,2,0.5250896028435393,1,1
<O_SENT_BACK | 2>,W_Assess_application,<O_ACCEPTED | 4>,0.0778301886792452,0.0,33,0.5250896028435393,1,1
<O_SENT_BACK | 2>,W_Assess_application,<O_ACCEPTED | 51>,0.1132075471698113,0.0,48,0.5250896028435393,1,1
<O_SENT_BACK | 2>,W_Assess_application,<W_Assess_application | 132>,0.6462264150943396,0.0,274,0.5250896028435393,1,1
<O_SENT_BACK | 2>,W_Assess_application,<W_Assess_application | 38>,0.1580188679245283,0.0,67,0.5250896028435393,1,1
<O_SENT_BACK | 31>,W_Assess_application,<W_Assess_application | 31>,0.5454545454545454,0.0,6,0.5381094743069403,1,1
