s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,10469,0.299553200590894,1.0,1
<A_ACCEPTED | 0>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,10,0.012863824138353266,0.4256281972349948,0
<O_CANCELLED | 89>,END,<END | 80>,0.1209302325581395,0.0305501198692428,26,0.024918656989488516,0.9999999935054817,1
<O_CANCELLED | 89>,END,<END | 91>,0.7023255813953488,0.023963659686163,151,0.024918656989488516,0.9999999935054817,1
<O_CANCELLED | 89>,W_Call_after_offer,<W_Call_after_offer | 122>,0.1818181818181818,0.0,4,0.011083123416079801,0.7615941559557649,0
<O_CANCELLED | 89>,W_Call_after_offer,<W_Call_after_offer | 52>,0.0454545454545454,0.0,1,0.011083123416079801,0.7615941559557649,0
<O_CANCELLED | 89>,W_Call_after_offer,<W_Call_after_offer | 80>,0.0909090909090909,0.0,2,0.011083123416079801,0.7615941559557649,0
<O_CANCELLED | 89>,W_Call_after_offer,<W_Call_after_offer | 91>,0.6818181818181818,0.0,15,0.011083123416079801,0.7615941559557649,0
<O_CANCELLED | 8>,O_SELECTED,<O_SELECTED | 6>,0.0677966101694915,0.0,4,0.18053899481351046,0.9906759863231162,1
<O_CANCELLED | 8>,O_SELECTED,<O_SELECTED | 8>,0.9322033898305084,0.0,55,0.18053899481351046,0.9906759863231162,1
<O_CANCELLED | 90>,O_SELECTED,<O_SELECTED | 90>,1.0,0.0,2,4.359722902902684e-05,0.0906594777770402,1
<O_CANCELLED | 91>,END,<END | 122>,0.6,0.0248450767621351,3,0.005472577586917491,0.2234388228143227,1
<O_CANCELLED | 91>,END,<END | 91>,0.4,0.023963659686163,2,0.005472577586917491,0.2234388228143227,1
<O_CANCELLED | 92>,END,<END | 92>,1.0,0.0082682392698639,3,0.0011205502089939102,0.1355246470766871,1
<O_CANCELLED | 93>,END,<END | 122>,0.75,0.0248450767621351,3,0.0047246588467473325,0.17984081852510791,0
<O_CANCELLED | 93>,END,<END | 80>,0.25,0.0305501198692428,1,0.0047246588467473325,0.17984081852510791,0
<O_CANCELLED | 93>,O_SELECTED,<O_SELECTED | 114>,0.25,0.0,7,0.12732140630705355,0.8545351056874642,1
<O_CANCELLED | 93>,O_SELECTED,<O_SELECTED | 138>,0.7142857142857143,0.0,20,0.12732140630705355,0.8545351056874642,1
<O_CANCELLED | 93>,O_SELECTED,<O_SELECTED | 87>,0.0357142857142857,0.0,1,0.12732140630705355,0.8545351056874642,1
<O_CANCELLED | 93>,W_Call_after_offer,<A_CANCELLED | 138>,1.0,0.0,1,0.0008133371243401334,0.04542326652127837,0
<O_CANCELLED | 97>,O_SELECTED,<O_SELECTED | 62>,1.0,0.0,8,0.09595617131275168,0.3484130125386121,1
<O_CANCELLED | 98>,O_SELECTED,<O_SELECTED | 137>,0.1428571428571428,0.0,1,0.0020720044459540555,0.30786198741775384,1
<O_CANCELLED | 98>,O_SELECTED,<O_SELECTED | 61>,0.1428571428571428,0.0,1,0.0020720044459540555,0.30786198741775384,1
<O_CANCELLED | 98>,O_SELECTED,<O_SELECTED | 98>,0.7142857142857143,0.0,5,0.0020720044459540555,0.30786198741775384,1
<O_CREATED | 102>,O_SENT,<O_SENT | 134>,0.8333333333333334,0.0,5,0.08206695001926709,0.26616073850966515,1
<O_CREATED | 102>,O_SENT,<O_SENT | 5>,0.1666666666666666,0.0,1,0.08206695001926709,0.26616073850966515,1
<O_CREATED | 110>,O_SENT,<O_SENT | 110>,0.9048223350253808,0.0,713,0.2655874368108461,1.0,1
<O_CREATED | 110>,O_SENT,<O_SENT | 114>,0.0215736040609137,0.0,17,0.2655874368108461,1.0,1
<O_CREATED | 110>,O_SENT,<O_SENT | 24>,0.0736040609137055,0.0,58,0.2655874368108461,1.0,1
<O_CREATED | 114>,O_SENT,<O_SENT | 114>,0.8793103448275862,0.0,153,0.2360270007592673,0.9999997300515366,1
<O_CREATED | 114>,O_SENT,<O_SENT | 138>,0.057471264367816,0.0,10,0.2360270007592673,0.9999997300515366,1
<O_CREATED | 114>,O_SENT,<O_SENT | 8>,0.0632183908045977,0.0,11,0.2360270007592673,0.9999997300515366,1
<O_CREATED | 116>,O_SENT,<O_SENT | 116>,0.825,0.0,33,0.34083366281423266,0.948656827300346,1
<O_CREATED | 116>,O_SENT,<O_SENT | 20>,0.175,0.0,7,0.34083366281423266,0.948656827300346,1
<O_CREATED | 123>,O_SENT,<O_SENT | 50>,1.0,0.0,1,6.489767363424326e-08,0.04542326652127837,1
<O_CREATED | 127>,O_SENT,<O_SENT | 127>,1.0,0.0,1,0.008872362068032021,0.04542326652127837,1
<O_CREATED | 128>,O_SENT,<O_SENT | 128>,1.0,0.0,8,0.010960842015769637,0.3484130125386121,1
<O_CREATED | 134>,O_SENT,<O_SENT | 134>,0.7659574468085106,0.0,36,0.29049062252615204,0.9724961002711103,1
<O_CREATED | 134>,O_SENT,<O_SENT | 5>,0.2340425531914893,0.0,11,0.29049062252615204,0.9724961002711103,1
<O_CREATED | 137>,O_SENT,<O_SENT | 137>,1.0,0.0,2,0.0018403956856921262,0.0906594777770402,1
<O_CREATED | 138>,O_SENT,<O_SENT | 138>,0.82,0.0,41,0.1407672487926267,0.9789923109734292,1
<O_CREATED | 138>,O_SENT,<O_SENT | 6>,0.1,0.0,5,0.1407672487926267,0.9789923109734292,1
<O_CREATED | 138>,O_SENT,<O_SENT | 76>,0.08,0.0,4,0.1407672487926267,0.9789923109734292,1
<O_CREATED | 19>,O_SENT,<O_SENT | 19>,0.3333333333333333,0.0,1,0.0025050730740150406,0.1355246470766871,1
<O_CREATED | 19>,O_SENT,<O_SENT | 49>,0.6666666666666666,0.0,2,0.0025050730740150406,0.1355246470766871,1
<O_CREATED | 20>,O_SENT,<O_SENT | 20>,1.0,0.0,15,0.16220152934048981,0.5927001329955615,1
<O_CREATED | 24>,O_SENT,<O_SENT | 114>,0.2657342657342657,0.0,38,0.23502300601653653,0.9999954793514042,1
<O_CREATED | 24>,O_SENT,<O_SENT | 24>,0.5174825174825175,0.0,74,0.23502300601653653,0.9999954793514042,1
<O_CREATED | 24>,O_SENT,<O_SENT | 87>,0.0279720279720279,0.0,4,0.23502300601653653,0.9999954793514042,1
<O_CREATED | 24>,O_SENT,<O_SENT | 8>,0.1888111888111888,0.0,27,0.23502300601653653,0.9999954793514042,1
<O_CREATED | 26>,O_SENT,<O_SENT | 134>,0.2985074626865671,0.0,20,0.287397319607259,0.9954835215971449,1
<O_CREATED | 26>,O_SENT,<O_SENT | 26>,0.6417910447761194,0.0,43,0.287397319607259,0.9954835215971449,1
<O_CREATED | 26>,O_SENT,<O_SENT | 81>,0.0597014925373134,0.0,4,0.287397319607259,0.9954835215971449,1
<O_CREATED | 28>,O_SENT,<O_SENT | 15>,0.8481047177529315,0.0,3110,0.3103481402685235,1.0,1
<O_CREATED | 28>,O_SENT,<O_SENT | 66>,0.1518952822470684,0.0,557,0.3103481402685235,1.0,1
<O_CREATED | 36>,O_SENT,<O_SENT | 116>,0.173076923076923,0.0,9,0.3412597547494026,0.9824541388014812,1
<O_CREATED | 36>,O_SENT,<O_SENT | 36>,0.8269230769230769,0.0,43,0.3412597547494026,0.9824541388014812,1
<O_CREATED | 40>,O_SENT,<O_SENT | 134>,0.3333333333333333,0.0,2,0.04774764640783766,0.26616073850966515,1
<O_CREATED | 40>,O_SENT,<O_SENT | 40>,0.3333333333333333,0.0,2,0.04774764640783766,0.26616073850966515,1
<O_CREATED | 40>,O_SENT,<O_SENT | 5>,0.3333333333333333,0.0,2,0.04774764640783766,0.26616073850966515,1
<O_CREATED | 49>,O_SENT,<O_SENT | 123>,0.25,0.0,1,0.002927239139124139,0.17984081852510791,1
<O_CREATED | 49>,O_SENT,<O_SENT | 49>,0.75,0.0,3,0.002927239139124139,0.17984081852510791,1
<O_CREATED | 50>,O_SENT,<O_SENT | 50>,1.0,0.0,1,6.489767363424326e-08,0.04542326652127837,1
<O_CREATED | 59>,O_SENT,<O_SENT | 127>,0.2387640449438202,0.0,85,0.26045257564462526,0.9999999999999823,1
<O_CREATED | 59>,O_SENT,<O_SENT | 66>,0.7612359550561798,0.0,271,0.26045257564462526,0.9999999999999823,1
<O_CREATED | 5>,O_SENT,<O_SENT | 5>,0.8333333333333334,0.0,10,0.0853702260081962,0.49710574139067476,1
<O_CREATED | 5>,O_SENT,<O_SENT | 61>,0.1666666666666666,0.0,2,0.0853702260081962,0.49710574139067476,1
<O_CREATED | 61>,O_SENT,<O_SENT | 61>,1.0,0.0,6,0.022425779010187864,0.26616073850966515,1
<O_CREATED | 62>,O_SENT,<O_SENT | 134>,0.0357142857142857,0.0,1,0.2458884684418379,0.8545351056874642,1
<O_CREATED | 62>,O_SENT,<O_SENT | 26>,0.9642857142857144,0.0,27,0.2458884684418379,0.8545351056874642,1
<O_CREATED | 67>,O_SENT,<O_SENT | 67>,1.0,0.0,6,0.0037769141958968007,0.26616073850966515,1
<O_CREATED | 6>,O_SENT,<O_SENT | 67>,0.1020408163265306,0.0,5,0.08642898805894605,0.9770159968195424,1
<O_CREATED | 6>,O_SENT,<O_SENT | 6>,0.8979591836734694,0.0,44,0.08642898805894605,0.9770159968195424,1
<O_CREATED | 76>,O_SENT,<O_SENT | 76>,1.0,0.0,9,0.005392004699600796,0.38770050866125383,1
<O_CREATED | 81>,O_SENT,<O_SENT | 49>,0.2727272727272727,0.0,3,0.04365760018644039,0.4621171572600098,1
<O_CREATED | 81>,O_SENT,<O_SENT | 5>,0.1818181818181818,0.0,2,0.04365760018644039,0.4621171572600098,1
<O_CREATED | 81>,O_SENT,<O_SENT | 81>,0.5454545454545454,0.0,6,0.04365760018644039,0.4621171572600098,1
<O_CREATED | 87>,O_SENT,<O_SENT | 6>,0.0769230769230769,0.0,2,0.1348767778776316,0.8280240652015368,1
<O_CREATED | 87>,O_SENT,<O_SENT | 87>,0.5,0.0,13,0.1348767778776316,0.8280240652015368,1
<O_CREATED | 87>,O_SENT,<O_SENT | 8>,0.4230769230769231,0.0,11,0.1348767778776316,0.8280240652015368,1
<O_CREATED | 8>,O_SENT,<O_SENT | 6>,0.1237113402061855,0.0,12,0.19456939510214188,0.9997040093357715,1
<O_CREATED | 8>,O_SENT,<O_SENT | 8>,0.8762886597938144,0.0,85,0.19456939510214188,0.9997040093357715,1
<O_CREATED | 90>,O_SENT,<O_SENT | 90>,1.0,0.0,3,0.0035483576766275806,0.1355246470766871,1
<O_CREATED | 98>,O_SENT,<O_SENT | 5>,0.125,0.0,1,0.02612932617971546,0.3484130125386121,1
<O_CREATED | 98>,O_SENT,<O_SENT | 61>,0.5,0.0,4,0.02612932617971546,0.3484130125386121,1
<O_CREATED | 98>,O_SENT,<O_SENT | 98>,0.375,0.0,3,0.02612932617971546,0.3484130125386121,1
<O_DECLINED | 110>,END,<END | 110>,1.0,0.0408656651672627,1,0.0018562520004618956,0.04542326652127837,1
<O_DECLINED | 113>,END,<END | 23>,1.0,0.0142257802331998,102,0.014223107405255054,0.9998121137891257,1
<O_DECLINED | 114>,END,<END | 100>,0.5,0.0214301921434059,2,0.0055995327911011784,0.17984081852510791,1
<O_DECLINED | 114>,END,<END | 114>,0.5,0.0408419086735665,2,0.0055995327911011784,0.17984081852510791,1
<O_DECLINED | 118>,END,<END | 100>,0.1287878787878787,0.0214301921434059,17,0.013863933526687952,0.9999877116507956,1
<O_DECLINED | 118>,END,<END | 54>,0.8712121212121212,0.0127456386741071,115,0.013863933526687952,0.9999877116507956,1
<O_DECLINED | 128>,END,<END | 133>,1.0,0.0,1,0.0,0.04542326652127837,1
<O_DECLINED | 129>,END,<END | 133>,1.0,0.0,1,0.0,0.04542326652127837,1
<O_DECLINED | 16>,END,<END | 133>,1.0,0.0,1,0.0,0.04542326652127837,1
<O_DECLINED | 24>,END,<END | 100>,1.0,0.0214301921434059,1,0.0009734293293321319,0.04542326652127837,1
<O_DECLINED | 2>,END,<END | 100>,0.5,0.0214301921434059,4,0.010850401267967168,0.3484130125386121,1
<O_DECLINED | 2>,END,<END | 2>,0.5,0.0408545152440066,4,0.010850401267967168,0.3484130125386121,1
<O_DECLINED | 31>,END,<END | 31>,1.0,0.0407856001069096,1,0.0018526151838864342,0.04542326652127837,1
<O_DECLINED | 43>,END,<END | 100>,1.0,0.0214301921434059,2,0.0019428500283828086,0.0906594777770402,1
<O_DECLINED | 49>,END,<END | 133>,1.0,0.0,1,0.0,0.04542326652127837,1
<O_DECLINED | 57>,END,<END | 100>,0.9940652818991098,0.0214301921434058,335,0.021387435989633913,0.999999999999901,1
<O_DECLINED | 57>,END,<END | 23>,0.0059347181008902,0.0142257802331998,2,0.021387435989633913,0.999999999999901,1
<O_DECLINED | 64>,END,<END | 100>,0.0625,0.0214301921434059,1,0.024624933374235644,0.6213939966282038,1
<O_DECLINED | 64>,END,<END | 64>,0.9375,0.0408417572220867,15,0.024624933374235644,0.6213939966282038,1
<O_DECLINED | 6>,END,<END | 23>,1.0,0.0142257802331998,1,0.0006461814070057681,0.04542326652127837,1
<O_DECLINED | 74>,END,<END | 100>,1.0,0.0214301921434059,1,0.0009734293293321319,0.04542326652127837,1
<O_DECLINED | 87>,END,<END | 100>,0.5,0.0214301921434059,1,0.0016162759176478218,0.0906594777770402,1
<O_DECLINED | 87>,END,<END | 23>,0.5,0.0142257802331998,1,0.0016162759176478218,0.0906594777770402,1
<O_DECLINED | 8>,END,<END | 8>,1.0,0.0408474202136885,1,0.0018554232550730262,0.04542326652127837,1
<O_DECLINED | 95>,END,<END | 133>,0.6,2.0816681711721685e-17,33,0.005030011741978414,0.9866142981514303,1
<O_DECLINED | 95>,END,<END | 54>,0.4,0.0127456386741072,22,0.005030011741978414,0.9866142981514303,1
<O_SELECTED | 102>,O_CREATED,<O_CREATED | 102>,0.3076923076923077,0.0,4,0.10093499695326504,0.5305491203943397,1
<O_SELECTED | 102>,O_CREATED,<O_CREATED | 134>,0.5384615384615384,0.0,7,0.10093499695326504,0.5305491203943397,1
<O_SELECTED | 102>,O_CREATED,<O_CREATED | 5>,0.0769230769230769,0.0,1,0.10093499695326504,0.5305491203943397,1
<O_SELECTED | 102>,O_CREATED,<O_CREATED | 98>,0.0769230769230769,0.0,1,0.10093499695326504,0.5305491203943397,1
<O_SELECTED | 110>,O_CREATED,<O_CREATED | 24>,1.0,0.0,16,0.1460418167277526,0.6213939966282038,1
<O_SELECTED | 114>,O_CREATED,<O_CREATED | 114>,0.8846153846153846,0.0,115,0.2279290324116144,0.9999852614199204,1
<O_SELECTED | 114>,O_CREATED,<O_CREATED | 138>,0.0615384615384615,0.0,8,0.2279290324116144,0.9999852614199204,1
<O_SELECTED | 114>,O_CREATED,<O_CREATED | 8>,0.0538461538461538,0.0,7,0.2279290324116144,0.9999852614199204,1
<O_SELECTED | 116>,O_CREATED,<O_CREATED | 116>,0.875,0.0,28,0.28556735324946336,0.8965880154228886,1
<O_SELECTED | 116>,O_CREATED,<O_CREATED | 20>,0.125,0.0,4,0.28556735324946336,0.8965880154228886,1
<O_SELECTED | 117>,O_CREATED,<O_CREATED | 62>,1.0,0.0,3,0.03332394757259193,0.1355246470766871,1
<O_SELECTED | 123>,O_CREATED,<O_CREATED | 123>,1.0,0.0,1,2.947864326099172e-09,0.04542326652127837,1
<O_SELECTED | 124>,A_FINALIZED,<A_FINALIZED | 124>,1.0,0.0,182,0.259648745844664,0.9999998695541228,1
<O_SELECTED | 128>,O_CREATED,<O_CREATED | 128>,1.0,0.0,4,0.001971206318656352,0.17984081852510791,1
<O_SELECTED | 131>,A_FINALIZED,<A_FINALIZED | 124>,1.0,0.0,2,0.02353962277438742,0.0906594777770402,1
<O_SELECTED | 134>,O_CREATED,<O_CREATED | 134>,1.0,0.0,4,0.05224207016122709,0.17984081852510791,1
<O_SELECTED | 137>,O_CREATED,<O_CREATED | 137>,1.0,0.0,2,0.00016684931176796596,0.0906594777770402,1
<O_SELECTED | 138>,O_CREATED,<O_CREATED | 138>,0.8478260869565217,0.0,39,0.12167759747069543,0.969917939897936,1
<O_SELECTED | 138>,O_CREATED,<O_CREATED | 6>,0.0652173913043478,0.0,3,0.12167759747069543,0.969917939897936,1
<O_SELECTED | 138>,O_CREATED,<O_CREATED | 76>,0.0869565217391304,0.0,4,0.12167759747069543,0.969917939897936,1
<O_SELECTED | 19>,O_CREATED,<O_CREATED | 128>,0.25,0.0,1,0.001726326214195311,0.17984081852510791,1
<O_SELECTED | 19>,O_CREATED,<O_CREATED | 19>,0.5,0.0,2,0.001726326214195311,0.17984081852510791,1
<O_SELECTED | 19>,O_CREATED,<O_CREATED | 61>,0.25,0.0,1,0.001726326214195311,0.17984081852510791,1
<O_SELECTED | 1>,O_CREATED,<O_CREATED | 102>,0.1052631578947368,0.0,2,0.18748276142882625,0.6981264792941997,1
<O_SELECTED | 1>,O_CREATED,<O_CREATED | 134>,0.8947368421052632,0.0,17,0.18748276142882625,0.6981264792941997,1
<O_SELECTED | 20>,O_CREATED,<O_CREATED | 20>,1.0,0.0,11,0.07495607735810253,0.4621171572600098,1
<O_SELECTED | 24>,O_CREATED,<O_CREATED | 114>,0.1052631578947368,0.0,10,0.23143724753462783,0.9996450004270138,1
<O_SELECTED | 24>,O_CREATED,<O_CREATED | 24>,0.8210526315789474,0.0,78,0.23143724753462783,0.9996450004270138,1
<O_SELECTED | 24>,O_CREATED,<O_CREATED | 87>,0.0105263157894736,0.0,1,0.23143724753462783,0.9996450004270138,1
<O_SELECTED | 24>,O_CREATED,<O_CREATED | 8>,0.0631578947368421,0.0,6,0.23143724753462783,0.9996450004270138,1
<O_SELECTED | 26>,O_CREATED,<O_CREATED | 134>,0.375,0.0,6,0.16984162621819046,0.6213939966282038,1
<O_SELECTED | 26>,O_CREATED,<O_CREATED | 26>,0.5625,0.0,9,0.16984162621819046,0.6213939966282038,1
<O_SELECTED | 26>,O_CREATED,<O_CREATED | 81>,0.0625,0.0,1,0.16984162621819046,0.6213939966282038,1
<O_SELECTED | 36>,O_CREATED,<O_CREATED | 116>,0.1935483870967742,0.0,12,0.3387527385190866,0.9928937167735964,1
<O_SELECTED | 36>,O_CREATED,<O_CREATED | 36>,0.8064516129032258,0.0,50,0.3387527385190866,0.9928937167735964,1
<O_SELECTED | 37>,A_FINALIZED,<A_FINALIZED | 124>,1.0,0.0,2,0.02353962277438742,0.0906594777770402,1
<O_SELECTED | 39>,O_CREATED,<O_CREATED | 128>,0.6,0.0,3,0.0017122039532829986,0.2234388228143227,1
<O_SELECTED | 39>,O_CREATED,<O_CREATED | 19>,0.2,0.0,1,0.0017122039532829986,0.2234388228143227,1
<O_SELECTED | 39>,O_CREATED,<O_CREATED | 49>,0.2,0.0,1,0.0017122039532829986,0.2234388228143227,1
<O_SELECTED | 40>,O_CREATED,<O_CREATED | 134>,0.3076923076923077,0.0,4,0.0671478491780232,0.5305491203943397,1
<O_SELECTED | 40>,O_CREATED,<O_CREATED | 40>,0.4615384615384615,0.0,6,0.0671478491780232,0.5305491203943397,1
<O_SELECTED | 40>,O_CREATED,<O_CREATED | 5>,0.1538461538461538,0.0,2,0.0671478491780232,0.5305491203943397,1
<O_SELECTED | 40>,O_CREATED,<O_CREATED | 98>,0.0769230769230769,0.0,1,0.0671478491780232,0.5305491203943397,1
<O_SELECTED | 48>,A_FINALIZED,<A_FINALIZED | 124>,0.0330901511203751,0.0,127,0.3080984670332443,1.0,1
<O_SELECTED | 48>,A_FINALIZED,<A_FINALIZED | 35>,0.9669098488796248,0.0,3711,0.3080984670332443,1.0,1
<O_SELECTED | 49>,O_CREATED,<O_CREATED | 49>,1.0,0.0,2,0.0002653817735816524,0.0906594777770402,1
<O_SELECTED | 50>,O_CREATED,<O_CREATED | 50>,1.0,0.0,1,2.947864326099172e-09,0.04542326652127837,1
<O_SELECTED | 51>,O_CREATED,<O_CREATED | 36>,1.0,0.0,2,0.030938428551160312,0.0906594777770402,1
<O_SELECTED | 58>,O_CREATED,<O_CREATED | 110>,0.8883878241262683,0.0,788,0.26211857030854313,1.0,1
<O_SELECTED | 58>,O_CREATED,<O_CREATED | 114>,0.0552423900789177,0.0,49,0.26211857030854313,1.0,1
<O_SELECTED | 58>,O_CREATED,<O_CREATED | 24>,0.0552423900789177,0.0,49,0.26211857030854313,1.0,1
<O_SELECTED | 58>,O_CREATED,<O_CREATED | 87>,0.0011273957158962,0.0,1,0.26211857030854313,1.0,1
<O_SELECTED | 5>,O_CREATED,<O_CREATED | 5>,1.0,0.0,3,0.011569768988558141,0.1355246470766871,1
<O_SELECTED | 61>,O_CREATED,<O_CREATED | 61>,1.0,0.0,3,0.0030392456337167643,0.1355246470766871,1
<O_SELECTED | 62>,O_CREATED,<O_CREATED | 134>,0.0459770114942528,0.0,4,0.2754092675942028,0.9992654930127625,1
<O_SELECTED | 62>,O_CREATED,<O_CREATED | 26>,0.6666666666666666,0.0,58,0.2754092675942028,0.9992654930127625,1
<O_SELECTED | 62>,O_CREATED,<O_CREATED | 62>,0.2873563218390804,0.0,25,0.2754092675942028,0.9992654930127625,1
<O_SELECTED | 63>,O_CREATED,<O_CREATED | 134>,0.2777777777777778,0.0,5,0.08345716468976248,0.6740790585953568,1
<O_SELECTED | 63>,O_CREATED,<O_CREATED | 5>,0.2777777777777778,0.0,5,0.08345716468976248,0.6740790585953568,1
<O_SELECTED | 63>,O_CREATED,<O_CREATED | 81>,0.4444444444444444,0.0,8,0.08345716468976248,0.6740790585953568,1
<O_SELECTED | 67>,O_CREATED,<O_CREATED | 67>,1.0,0.0,6,0.001005262590224347,0.26616073850966515,1
<O_SELECTED | 6>,O_CREATED,<O_CREATED | 6>,1.0,0.0,37,0.08064638421667367,0.9330970978897637,1
<O_SELECTED | 76>,O_CREATED,<O_CREATED | 76>,1.0,0.0,5,0.0012047782085408975,0.2234388228143227,1
<O_SELECTED | 77>,O_CREATED,<O_CREATED | 49>,1.0,0.0,1,0.00013296466433365876,0.04542326652127837,1
<O_SELECTED | 81>,O_CREATED,<O_CREATED | 5>,0.3333333333333333,0.0,1,0.007801043203672349,0.1355246470766871,1
<O_SELECTED | 81>,O_CREATED,<O_CREATED | 81>,0.6666666666666666,0.0,2,0.007801043203672349,0.1355246470766871,1
<O_SELECTED | 87>,O_CREATED,<O_CREATED | 138>,0.0638297872340425,0.0,3,0.14280963599678348,0.9724961002711103,1
<O_SELECTED | 87>,O_CREATED,<O_CREATED | 6>,0.1276595744680851,0.0,6,0.14280963599678348,0.9724961002711103,1
<O_SELECTED | 87>,O_CREATED,<O_CREATED | 87>,0.5106382978723404,0.0,24,0.14280963599678348,0.9724961002711103,1
<O_SELECTED | 87>,O_CREATED,<O_CREATED | 8>,0.2978723404255319,0.0,14,0.14280963599678348,0.9724961002711103,1
<O_SELECTED | 8>,O_CREATED,<O_CREATED | 6>,0.0410958904109589,0.0,3,0.18962691465616355,0.9973798596262645,1
<O_SELECTED | 8>,O_CREATED,<O_CREATED | 8>,0.958904109589041,0.0,70,0.18962691465616355,0.9973798596262645,1
<O_SELECTED | 90>,O_CREATED,<O_CREATED | 90>,1.0,0.0,3,0.0004808899210346095,0.1355246470766871,1
<O_SELECTED | 98>,O_CREATED,<O_CREATED | 61>,0.25,0.0,2,0.008781205746792982,0.3484130125386121,1
<O_SELECTED | 98>,O_CREATED,<O_CREATED | 98>,0.75,0.0,6,0.008781205746792982,0.3484130125386121,1
<O_SENT | 110>,W_Call_after_offer,<A_CANCELLED | 110>,0.0042075736325385,0.0,3,0.26771106045421383,1.0,1
<O_SENT | 110>,W_Call_after_offer,<A_CANCELLED | 24>,0.0126227208976157,0.0,9,0.26771106045421383,1.0,1
<O_SENT | 110>,W_Call_after_offer,<O_SENT_BACK | 110>,0.0266479663394109,0.0,19,0.26771106045421383,1.0,1
<O_SENT | 110>,W_Call_after_offer,<O_SENT_BACK | 114>,0.0070126227208976,0.0,5,0.26771106045421383,1.0,1
<O_SENT | 110>,W_Call_after_offer,<O_SENT_BACK | 24>,0.0476858345021037,0.0,34,0.26771106045421383,1.0,1
<O_SENT | 110>,W_Call_after_offer,<W_Call_after_offer | 110>,0.7279102384291725,0.0,519,0.26771106045421383,1.0,1
<O_SENT | 110>,W_Call_after_offer,<W_Call_after_offer | 114>,0.1290322580645161,0.0,92,0.26771106045421383,1.0,1
<O_SENT | 110>,W_Call_after_offer,<W_Call_after_offer | 24>,0.0448807854137447,0.0,32,0.26771106045421383,1.0,1
<O_SENT | 114>,W_Call_after_offer,<A_CANCELLED | 114>,0.0048076923076923,0.0,1,0.2428385468483152,0.9999999877279772,1
<O_SENT | 114>,W_Call_after_offer,<O_SENT_BACK | 114>,0.0336538461538461,0.0,7,0.2428385468483152,0.9999999877279772,1
<O_SENT | 114>,W_Call_after_offer,<O_SENT_BACK | 138>,0.0048076923076923,0.0,1,0.2428385468483152,0.9999999877279772,1
<O_SENT | 114>,W_Call_after_offer,<O_SENT_BACK | 8>,0.0288461538461538,0.0,6,0.2428385468483152,0.9999999877279772,1
<O_SENT | 114>,W_Call_after_offer,<W_Call_after_offer | 114>,0.6875,0.0,143,0.2428385468483152,0.9999999877279772,1
<O_SENT | 114>,W_Call_after_offer,<W_Call_after_offer | 138>,0.0192307692307692,0.0,4,0.2428385468483152,0.9999999877279772,1
<O_SENT | 114>,W_Call_after_offer,<W_Call_after_offer | 8>,0.2211538461538461,0.0,46,0.2428385468483152,0.9999999877279772,1
<O_SENT | 116>,W_Call_missing_information,<O_ACCEPTED | 134>,0.5238095238095238,0.0,22,0.3774410824087639,0.9570090018249322,1
<O_SENT | 116>,W_Call_missing_information,<O_SENT_BACK | 134>,0.0476190476190476,0.0,2,0.3774410824087639,0.9570090018249322,1
<O_SENT | 116>,W_Call_missing_information,<W_Call_missing_information | 116>,0.2857142857142857,0.0,12,0.3774410824087639,0.9570090018249322,1
<O_SENT | 116>,W_Call_missing_information,<W_Call_missing_information | 20>,0.1428571428571428,0.0,6,0.3774410824087639,0.9570090018249322,1
<O_SENT | 123>,W_Call_missing_information,<W_Call_missing_information | 123>,1.0,0.0,1,0.0006441876363342081,0.04542326652127837,1
<O_SENT | 127>,W_Call_after_offer,<A_CANCELLED | 93>,0.0116279069767441,0.0,1,0.19532640211468866,0.9991956185083893,1
<O_SENT | 127>,W_Call_after_offer,<O_SENT_BACK | 93>,0.0348837209302325,0.0,3,0.19532640211468866,0.9991956185083893,1
<O_SENT | 127>,W_Call_after_offer,<W_Call_after_offer | 127>,0.9534883720930232,0.0,82,0.19532640211468866,0.9991956185083893,1
<O_SENT | 128>,W_Call_missing_information,<A_CANCELLED | 128>,0.125,0.0,1,0.03145934295576756,0.3484130125386121,1
<O_SENT | 128>,W_Call_missing_information,<O_ACCEPTED | 123>,0.125,0.0,1,0.03145934295576756,0.3484130125386121,1
<O_SENT | 128>,W_Call_missing_information,<O_ACCEPTED | 128>,0.25,0.0,2,0.03145934295576756,0.3484130125386121,1
<O_SENT | 128>,W_Call_missing_information,<W_Call_missing_information | 123>,0.375,0.0,3,0.03145934295576756,0.3484130125386121,1
<O_SENT | 128>,W_Call_missing_information,<W_Call_missing_information | 128>,0.125,0.0,1,0.03145934295576756,0.3484130125386121,1
<O_SENT | 134>,W_Call_missing_information,<O_ACCEPTED | 134>,0.171875,0.0,11,0.3321572322306867,0.9940716137289566,1
<O_SENT | 134>,W_Call_missing_information,<O_ACCEPTED | 5>,0.21875,0.0,14,0.3321572322306867,0.9940716137289566,1
<O_SENT | 134>,W_Call_missing_information,<W_Call_missing_information | 134>,0.46875,0.0,30,0.3321572322306867,0.9940716137289566,1
<O_SENT | 134>,W_Call_missing_information,<W_Call_missing_information | 5>,0.078125,0.0,5,0.3321572322306867,0.9940716137289566,1
