s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.6783908862666221,1.0,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.6150012434812812,0.9999999999999925,1
<O_Accepted | 68>,A_Pending,<A_Pending | 53>,0.0697674418604651,0.0,12,0.760486034454924,0.9516952970358903,1
<O_Accepted | 68>,A_Pending,<A_Pending | 80>,0.0523255813953488,0.0,9,0.760486034454924,0.9516952970358903,1
<O_Accepted | 68>,A_Pending,<A_Pending | 85>,0.8372093023255814,0.0,144,0.760486034454924,0.9516952970358903,1
<O_Accepted | 68>,A_Pending,<A_Pending | 97>,0.0348837209302325,0.0,6,0.760486034454924,0.9516952970358903,1
<O_Accepted | 73>,A_Pending,<A_Pending | 30>,1.0,0.0,88,0.6311724037240297,0.7380745137008673,1
<O_Accepted | 75>,A_Pending,<A_Pending | 53>,1.0,0.0,211,0.8657841858629218,0.9788291297592518,1
<O_Accepted | 76>,A_Pending,<A_Pending | 30>,0.3317972350230415,0.0,144,0.9192044158929595,0.9998231616599621,1
<O_Accepted | 76>,A_Pending,<A_Pending | 53>,0.1566820276497695,0.0,68,0.9192044158929595,0.9998231616599621,1
<O_Accepted | 76>,A_Pending,<A_Pending | 65>,0.3202764976958525,0.0,139,0.9192044158929595,0.9998231616599621,1
<O_Accepted | 76>,A_Pending,<A_Pending | 85>,0.0023041474654377,0.0,1,0.9192044158929595,0.9998231616599621,1
<O_Accepted | 76>,A_Pending,<A_Pending | 91>,0.1889400921658986,0.0,82,0.9192044158929595,0.9998231616599621,1
<O_Accepted | 80>,A_Pending,<A_Pending | 16>,0.0434782608695652,0.0,2,0.12530392139059468,0.45787845341857536,1
<O_Accepted | 80>,A_Pending,<A_Pending | 30>,0.0869565217391304,0.0,4,0.12530392139059468,0.45787845341857536,1
<O_Accepted | 80>,A_Pending,<A_Pending | 67>,0.0652173913043478,0.0,3,0.12530392139059468,0.45787845341857536,1
<O_Accepted | 80>,A_Pending,<A_Pending | 80>,0.782608695652174,0.0,36,0.12530392139059468,0.45787845341857536,1
<O_Accepted | 80>,A_Pending,<A_Pending | 97>,0.0217391304347826,0.0,1,0.12530392139059468,0.45787845341857536,1
<O_Accepted | 93>,A_Pending,<A_Pending | 21>,1.0,0.0,922,0.9618065847212045,0.9999999951038165,1
<O_Accepted | 95>,A_Pending,<A_Pending | 16>,0.1052631578947368,0.0,2,0.013361686467237175,0.2015053069104995,1
<O_Accepted | 95>,A_Pending,<A_Pending | 80>,0.0526315789473684,0.0,1,0.013361686467237175,0.2015053069104995,1
<O_Accepted | 95>,A_Pending,<A_Pending | 95>,0.8421052631578947,0.0,16,0.013361686467237175,0.2015053069104995,1
<O_Accepted | 96>,A_Pending,<A_Pending | 77>,0.4583333333333333,0.0,22,0.08218009348637646,0.47470686896539205,1
<O_Accepted | 96>,A_Pending,<A_Pending | 96>,0.5416666666666666,0.0,26,0.08218009348637646,0.47470686896539205,1
<O_Cancelled | 10>,END,<END | 10>,1.0,0.0427817388124702,28,0.012504944911109941,0.2922963221743794,1
<O_Cancelled | 10>,O_CreateOffer,<O_CreateOffer | 10>,1.0,0.0,2,0.0003157921489998604,0.021502061679769424,0
<O_Cancelled | 10>,W_Callincompletefiles,<W_Callincompletefiles | 10>,1.0,0.0,1,0.00946075830678069,0.010752273781519883,0
<O_Cancelled | 12>,O_Cancelled,<O_Cancelled | 33>,0.1538461538461538,0.0,2,0.0005841007949504583,0.1388815483923611,0
<O_Cancelled | 12>,O_Cancelled,<O_Cancelled | 62>,0.8461538461538461,0.0,11,0.0005841007949504583,0.1388815483923611,0
<O_Cancelled | 12>,O_CreateOffer,<O_CreateOffer | 12>,0.5,0.0,1,0.00016845980185856358,0.021502061679769424,0
<O_Cancelled | 12>,O_CreateOffer,<O_CreateOffer | 52>,0.5,0.0,1,0.00016845980185856358,0.021502061679769424,0
<O_Cancelled | 12>,O_Sent(onlineonly),<O_Returned | 33>,1.0,0.0,1,0.00043441148241456413,0.010752273781519883,0
<O_Cancelled | 12>,W_Validateapplication,<W_Validateapplication | 12>,0.5,0.0,1,0.008937407927724841,0.021502061679769424,1
<O_Cancelled | 12>,W_Validateapplication,<W_Validateapplication | 33>,0.5,0.0,1,0.008937407927724841,0.021502061679769424,1
<O_Cancelled | 13>,O_Cancelled,<O_Cancelled | 52>,0.1176470588235294,0.0,2,0.0007856493165943505,0.1807865535105243,0
<O_Cancelled | 13>,O_Cancelled,<O_Cancelled | 62>,0.8823529411764706,0.0,15,0.0007856493165943505,0.1807865535105243,0
<O_Cancelled | 13>,O_CreateOffer,<O_CreateOffer | 52>,1.0,0.0,1,4.809246388315556e-05,0.010752273781519883,0
<O_Cancelled | 13>,W_Validateapplication,<W_Validateapplication | 52>,1.0,0.0,2,0.006952898018434459,0.021502061679769424,1
<O_Cancelled | 16>,END,<END | 16>,1.0,0.5340218555934613,74,0.35332240225143274,0.661625359619006,1
<O_Cancelled | 16>,O_Cancelled,<O_Cancelled | 16>,1.0,0.0,93,0.26908827672294316,0.7615941559557649,0
<O_Cancelled | 18>,END,<END | 18>,1.0,0.0410873162110449,11,0.004837253284659641,0.11773105986804056,0
<O_Cancelled | 18>,O_Cancelled,<A_Cancelled | 18>,0.1428571428571428,0.0,3,0.0012780675471993456,0.2220452952783798,0
<O_Cancelled | 18>,O_Cancelled,<O_Cancelled | 18>,0.8571428571428571,0.0,18,0.0012780675471993456,0.2220452952783798,0
<O_Cancelled | 18>,O_Sent(mailandonline),<O_Accepted | 18>,1.0,0.0,1,0.006617165728607189,0.010752273781519883,1
<O_Cancelled | 18>,W_Validateapplication,<W_Validateapplication | 18>,1.0,0.0,2,0.005691933181570962,0.021502061679769424,0
<O_Cancelled | 19>,END,<END | 24>,1.0,0.0140098271870341,2,0.0003012401682985178,0.021502061679769424,1
<O_Cancelled | 1>,END,<END | 62>,1.0,0.0045500447621711,3,0.00014672474794019403,0.03224688010985255,1
<O_Cancelled | 22>,END,<END | 22>,0.9545454545454546,0.4951042275667258,252,0.48602105492464115,0.9931785874531764,1
<O_Cancelled | 22>,END,<END | 92>,0.0454545454545454,0.3687130875102747,12,0.48602105492464115,0.9931785874531764,1
<O_Cancelled | 22>,O_Cancelled,<O_Cancelled | 22>,0.935064935064935,0.0,72,0.32193343723945456,0.6793774809122441,0
<O_Cancelled | 22>,O_Cancelled,<O_Cancelled | 92>,0.0649350649350649,0.0,5,0.32193343723945456,0.6793774809122441,0
<O_Cancelled | 23>,A_Denied,<O_Refused | 7>,1.0,0.0,1,2.4686378881445102e-05,0.010752273781519883,0
<O_Cancelled | 23>,O_Cancelled,<A_Cancelled | 7>,0.1818181818181818,0.0,2,0.03328457396518324,0.11773105986804056,0
<O_Cancelled | 23>,O_Cancelled,<O_Cancelled | 23>,0.0909090909090909,0.0,1,0.03328457396518324,0.11773105986804056,0
<O_Cancelled | 23>,O_Cancelled,<O_Cancelled | 7>,0.7272727272727273,0.0,8,0.03328457396518324,0.11773105986804056,0
<O_Cancelled | 23>,O_CreateOffer,<O_CreateOffer | 7>,1.0,0.0,18,0.09688315785485552,0.19116722372624328,0
<O_Cancelled | 23>,O_Sent(mailandonline),<A_Cancelled | 7>,0.1125,0.0,9,0.4047630882047057,0.6963684572266164,1
<O_Cancelled | 23>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.0125,0.0,1,0.4047630882047057,0.6963684572266164,1
<O_Cancelled | 23>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.875,0.0,70,0.4047630882047057,0.6963684572266164,1
<O_Cancelled | 23>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,1.0,0.0,2,0.0015951599693399038,0.021502061679769424,0
<O_Cancelled | 23>,W_Validateapplication,<W_Validateapplication | 7>,1.0,0.0,45,0.3079089167994118,0.4493383778364175,0
<O_Cancelled | 24>,END,<END | 24>,0.8888888888888888,0.0140098271870341,8,0.001454621362051822,0.09647321632576,1
<O_Cancelled | 24>,END,<END | 38>,0.1111111111111111,0.0236232151684553,1,0.001454621362051822,0.09647321632576,1
<O_Cancelled | 25>,END,<END | 77>,1.0,0.6989778274387822,393,0.6986793497920374,0.9995729798070441,1
<O_Cancelled | 25>,O_Cancelled,<O_Cancelled | 77>,1.0,0.0,1,0.005723837775597702,0.010752273781519883,0
<O_Cancelled | 26>,END,<END | 62>,1.0,0.0045500447621711,12,0.0005838658172297311,0.12832089523249735,0
<O_Cancelled | 26>,W_Callincompletefiles,<W_Callincompletefiles | 48>,1.0,0.0,1,0.00344832070049978,0.010752273781519883,1
<O_Cancelled | 28>,END,<END | 62>,1.0,0.0045500447621711,91,0.0034235151081957954,0.7524135007766891,1
<O_Cancelled | 28>,W_Callincompletefiles,<W_Callincompletefiles | 52>,1.0,0.0,1,0.002367508527772274,0.010752273781519883,0
<O_Cancelled | 2>,A_Denied,<A_Denied | 2>,1.0,0.0,3,4.4486957682534546e-05,0.03224688010985255,0
<O_Cancelled | 2>,O_CreateOffer,<O_CreateOffer | 2>,1.0,0.0,59,0.31711903929970275,0.5610804111210093,1
<O_Cancelled | 33>,END,<END | 18>,0.125,0.0410873162110449,1,0.0027986770585226375,0.08580995376142264,1
<O_Cancelled | 33>,END,<END | 33>,0.625,0.0421462469328383,5,0.0027986770585226375,0.08580995376142264,1
<O_Cancelled | 33>,END,<END | 62>,0.25,0.0045500447621711,2,0.0027986770585226375,0.08580995376142264,1
<O_Cancelled | 33>,O_Cancelled,<A_Cancelled | 33>,0.04,0.0,1,0.0008229723637532907,0.26252389899813444,0
<O_Cancelled | 33>,O_Cancelled,<O_Cancelled | 18>,0.08,0.0,2,0.0008229723637532907,0.26252389899813444,0
<O_Cancelled | 33>,O_Cancelled,<O_Cancelled | 33>,0.8,0.0,20,0.0008229723637532907,0.26252389899813444,0
<O_Cancelled | 33>,O_Cancelled,<O_Cancelled | 62>,0.08,0.0,2,0.0008229723637532907,0.26252389899813444,0
<O_Cancelled | 33>,O_CreateOffer,<O_CreateOffer | 33>,1.0,0.0,1,1.1884913775054016e-05,0.010752273781519883,0
<O_Cancelled | 33>,O_Sent(onlineonly),<O_Returned | 33>,1.0,0.0,1,0.00043441148241456413,0.010752273781519883,0
<O_Cancelled | 33>,W_Validateapplication,<W_Validateapplication | 33>,1.0,0.0,1,0.0022724161283874398,0.010752273781519883,0
<O_Cancelled | 34>,END,<END | 24>,1.0,0.014009827187032,5203,0.014009827187032,1.0,0
<O_Cancelled | 34>,O_Cancelled,<O_Cancelled | 24>,0.0070754716981132,0.0,9,0.023493930302753943,0.9999999999973638,1
<O_Cancelled | 34>,O_Cancelled,<O_Cancelled | 38>,0.9929245283018868,0.0,1263,0.023493930302753943,0.9999999999973638,1
<O_Cancelled | 35>,END,<END | 89>,1.0,0.999999999999998,33,0.34065975472132914,0.3406597547213298,1
<O_Cancelled | 37>,END,<END | 60>,0.4074074074074074,0.9822638559667096,11,0.28039088365495196,0.28243168884913494,1
<O_Cancelled | 37>,END,<END | 89>,0.5925925925925926,0.999999999999998,16,0.28039088365495196,0.28243168884913494,1
<O_Cancelled | 38>,END,<END | 38>,0.98971898560658,0.0236232151684547,1444,0.023650980010232248,0.9999999999999527,1
<O_Cancelled | 38>,END,<END | 46>,0.0102810143934201,0.0263238087787928,15,0.023650980010232248,0.9999999999999527,1
<O_Cancelled | 38>,O_Cancelled,<O_Cancelled | 38>,0.3333333333333333,0.0,22,0.015500582187831156,0.6104745110951364,0
<O_Cancelled | 38>,O_Cancelled,<O_Cancelled | 46>,0.6666666666666666,0.0,44,0.015500582187831156,0.6104745110951364,0
<O_Cancelled | 39>,END,<END | 60>,0.0053763440860215,0.9822638559667096,2,0.8938695270096,0.999329299739067,1
<O_Cancelled | 39>,END,<END | 89>,0.303763440860215,1.0,113,0.8938695270096,0.999329299739067,1
<O_Cancelled | 39>,END,<END | 97>,0.6908602150537635,0.8473856299902747,257,0.8938695270096,0.999329299739067,1
<O_Cancelled | 39>,O_Cancelled,<O_Cancelled | 22>,0.0657894736842105,0.0,10,0.6588999045037283,0.9266868533977078,0
<O_Cancelled | 39>,O_Cancelled,<O_Cancelled | 89>,0.0657894736842105,0.0,10,0.6588999045037283,0.9266868533977078,0
<O_Cancelled | 39>,O_Cancelled,<O_Cancelled | 92>,0.0657894736842105,0.0,10,0.6588999045037283,0.9266868533977078,0
<O_Cancelled | 39>,O_Cancelled,<O_Cancelled | 97>,0.8026315789473685,0.0,122,0.6588999045037283,0.9266868533977078,0
<O_Cancelled | 3>,A_Denied,<A_Denied | 3>,1.0,0.0,6,0.00017764577426746116,0.0644267653212568,0
<O_Cancelled | 3>,END,<END | 3>,1.0,0.0427978770460862,28,0.01250966205744229,0.2922963221743794,0
<O_Cancelled | 3>,O_Cancelled,<O_Cancelled | 87>,1.0,0.0,22,0.03976930837319776,0.23224309058396042,0
<O_Cancelled | 3>,O_CreateOffer,<O_CreateOffer | 3>,0.9365079365079364,0.0,118,0.5207810053272968,0.875190553940062,1
<O_Cancelled | 3>,O_CreateOffer,<O_CreateOffer | 87>,0.0634920634920634,0.0,8,0.5207810053272968,0.875190553940062,1
<O_Cancelled | 3>,O_Sent(mailandonline),<O_Sent(mailandonline) | 87>,1.0,0.0,68,0.31890182577226306,0.6237884384205485,0
<O_Cancelled | 3>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 87>,1.0,0.0,1,1.0586923807105795e-07,0.010752273781519883,0
<O_Cancelled | 3>,W_Completeapplication,<A_Cancelled | 3>,1.0,0.0,1,0.001746163167305208,0.010752273781519883,0
<O_Cancelled | 3>,W_Shortenedcompletion,<W_Shortenedcompletion | 3>,1.0,0.0,1,4.9479221173781165e-06,0.010752273781519883,0
<O_Cancelled | 41>,A_Denied,<A_Denied | 41>,1.0,0.0,1,4.918238501839872e-06,0.010752273781519883,0
<O_Cancelled | 41>,END,<END | 62>,1.0,0.0045500447621711,51,0.0022718846594593223,0.49931039763557605,0
<O_Cancelled | 41>,O_CreateOffer,<O_CreateOffer | 41>,1.0,0.0,4,0.01711407568692764,0.042984250079107444,1
<O_Cancelled | 45>,O_Cancelled,<A_Cancelled | 45>,0.054054054054054,0.0,2,0.0018229473230102315,0.37810737693397656,0
<O_Cancelled | 45>,O_Cancelled,<O_Cancelled | 45>,0.027027027027027,0.0,1,0.0018229473230102315,0.37810737693397656,0
<O_Cancelled | 45>,O_Cancelled,<O_Cancelled | 48>,0.027027027027027,0.0,1,0.0018229473230102315,0.37810737693397656,0
<O_Cancelled | 45>,O_Cancelled,<O_Cancelled | 62>,0.8918918918918919,0.0,33,0.0018229473230102315,0.37810737693397656,0
<O_Cancelled | 45>,O_CreateOffer,<O_CreateOffer | 45>,1.0,0.0,1,0.0003042051924888461,0.010752273781519883,0
<O_Cancelled | 45>,O_Sent(onlineonly),<O_Sent(onlineonly) | 45>,1.0,0.0,1,0.0010712544037061965,0.010752273781519883,0
<O_Cancelled | 45>,W_Validateapplication,<W_Validateapplication | 33>,0.3333333333333333,0.0,1,0.015092965044676093,0.03224688010985255,1
<O_Cancelled | 45>,W_Validateapplication,<W_Validateapplication | 45>,0.6666666666666666,0.0,2,0.015092965044676093,0.03224688010985255,1
<O_Cancelled | 46>,END,<END | 46>,1.0,0.0263238087787928,313,0.026261068662233895,0.9976166018722392,1
<O_Cancelled | 46>,O_Cancelled,<A_Cancelled | 46>,0.0027932960893854,0.0,1,0.026174932028085306,0.9990937820901677,0
<O_Cancelled | 46>,O_Cancelled,<O_Cancelled | 46>,0.9972067039106144,0.0,357,0.026174932028085306,0.9990937820901677,0
<O_Cancelled | 46>,O_CreateOffer,<O_CreateOffer | 46>,1.0,0.0,3,1.3911432184482959e-05,0.03224688010985255,0
<O_Cancelled | 46>,O_Sent(mailandonline),<A_Cancelled | 50>,0.3333333333333333,0.0,1,0.00017282636922655143,0.03224688010985255,0
<O_Cancelled | 46>,O_Sent(mailandonline),<O_Sent(mailandonline) | 46>,0.6666666666666666,0.0,2,0.00017282636922655143,0.03224688010985255,0
<O_Cancelled | 46>,W_Validateapplication,<W_Validateapplication | 46>,1.0,0.0,7,0.00764338637942978,0.07512699606178952,0
<O_Cancelled | 47>,O_Cancelled,<A_Cancelled | 48>,0.03125,0.0,1,0.001465022307780218,0.3311203306551448,0
<O_Cancelled | 47>,O_Cancelled,<O_Cancelled | 48>,0.03125,0.0,1,0.001465022307780218,0.3311203306551448,0
<O_Cancelled | 47>,O_Cancelled,<O_Cancelled | 62>,0.9375,0.0,30,0.001465022307780218,0.3311203306551448,0
<O_Cancelled | 47>,O_CreateOffer,<O_CreateOffer | 48>,1.0,0.0,5,0.0011001849929239745,0.05371169947195353,0
<O_Cancelled | 47>,O_Sent(mailandonline),<O_Sent(mailandonline) | 48>,1.0,0.0,1,0.000955457875225956,0.010752273781519883,0
<O_Cancelled | 47>,O_Sent(onlineonly),<O_Sent(onlineonly) | 48>,1.0,0.0,1,0.001095184045451965,0.010752273781519883,0
<O_Cancelled | 47>,W_Validateapplication,<W_Validateapplication | 48>,1.0,0.0,4,0.025186559005456362,0.042984250079107444,1
<O_Cancelled | 48>,A_Denied,<A_Denied | 48>,1.0,0.0,3,7.39164381372807e-05,0.03224688010985255,0
<O_Cancelled | 48>,O_Cancelled,<A_Cancelled | 18>,1.0,0.0,1,6.324617166838148e-06,0.010752273781519883,0
<O_Cancelled | 48>,O_CreateOffer,<O_CreateOffer | 48>,1.0,0.0,9,0.0019760757128180475,0.09647321632576,0
<O_Cancelled | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 48>,1.0,0.0,1,0.000955457875225956,0.010752273781519883,0
<O_Cancelled | 48>,W_Validateapplication,<W_Validateapplication | 48>,1.0,0.0,1,0.006300279231175906,0.010752273781519883,1
<O_Cancelled | 49>,O_Cancelled,<A_Cancelled | 48>,0.0181818181818181,0.0,1,0.002445924126476425,0.530900210962696,1
<O_Cancelled | 49>,O_Cancelled,<O_Cancelled | 48>,0.109090909090909,0.0,6,0.002445924126476425,0.530900210962696,1
<O_Cancelled | 49>,O_Cancelled,<O_Cancelled | 62>,0.8727272727272727,0.0,48,0.002445924126476425,0.530900210962696,1
<O_Cancelled | 49>,O_CreateOffer,<O_CreateOffer | 48>,1.0,0.0,1,0.00022024047592117347,0.010752273781519883,0
<O_Cancelled | 4>,END,<END | 4>,1.0,0.0423953370311043,1,0.00045584627081824173,0.010752273781519883,1
<O_Cancelled | 4>,O_Cancelled,<O_Cancelled | 18>,0.5,0.0,1,0.00010852108435547802,0.021502061679769424,0
<O_Cancelled | 4>,O_Cancelled,<O_Cancelled | 52>,0.5,0.0,1,0.00010852108435547802,0.021502061679769424,0
<O_Cancelled | 50>,END,<END | 50>,1.0,0.0408978251953129,6,0.002634914586008207,0.0644267653212568,0
<O_Cancelled | 50>,O_Cancelled,<A_Cancelled | 50>,0.0377358490566037,0.0,2,0.0019519928999222607,0.515280305371816,0
<O_Cancelled | 50>,O_Cancelled,<O_Cancelled | 50>,0.9622641509433962,0.0,51,0.0019519928999222607,0.515280305371816,0
<O_Cancelled | 50>,O_CreateOffer,<O_CreateOffer | 50>,1.0,0.0,3,6.571395509808536e-05,0.03224688010985255,0
<O_Cancelled | 50>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,1.0,0.0,1,0.0003370166111307242,0.010752273781519883,0
<O_Cancelled | 50>,W_Validateapplication,<W_Validateapplication | 50>,1.0,0.0,3,0.003850080860904241,0.03224688010985255,1
<O_Cancelled | 52>,END,<END | 52>,1.0,0.0412931827053691,4,0.0017749564919698599,0.042984250079107444,0
<O_Cancelled | 52>,O_Cancelled,<O_Cancelled | 52>,0.5,0.0,1,8.534630587259656e-05,0.021502061679769424,0
<O_Cancelled | 52>,O_Cancelled,<O_Cancelled | 62>,0.5,0.0,1,8.534630587259656e-05,0.021502061679769424,0
<O_Cancelled | 52>,O_CreateOffer,<O_CreateOffer | 52>,1.0,0.0,2,9.617380897843184e-05,0.021502061679769424,0
<O_Cancelled | 52>,W_Validateapplication,<W_Validateapplication | 52>,1.0,0.0,1,0.003476850926324571,0.010752273781519883,1
<O_Cancelled | 54>,END,<END | 22>,0.0093023255813953,0.4951042275667244,4,0.9795231749231867,0.999807277844118,1
<O_Cancelled | 54>,END,<END | 60>,0.8790697674418605,0.9822638559667032,378,0.9795231749231867,0.999807277844118,1
<O_Cancelled | 54>,END,<END | 89>,0.1116279069767441,0.9999999999999988,48,0.9795231749231867,0.999807277844118,1
<O_Cancelled | 54>,O_Cancelled,<O_Cancelled | 22>,0.4292929292929293,0.0,85,0.5658252565099965,0.9720955143158962,0
<O_Cancelled | 54>,O_Cancelled,<O_Cancelled | 60>,0.4191919191919191,0.0,83,0.5658252565099965,0.9720955143158962,0
<O_Cancelled | 54>,O_Cancelled,<O_Cancelled | 92>,0.1414141414141414,0.0,28,0.5658252565099965,0.9720955143158962,0
<O_Cancelled | 54>,O_Cancelled,<O_Cancelled | 97>,0.0101010101010101,0.0,2,0.5658252565099965,0.9720955143158962,0
<O_Cancelled | 57>,W_Callincompletefiles,<W_Callincompletefiles | 57>,1.0,0.0,1,0.0002475291112065452,0.010752273781519883,1
<O_Cancelled | 5>,END,<END | 5>,0.75,0.0427998491896472,6,0.0028520995926331933,0.08580995376142264,0
<O_Cancelled | 5>,END,<END | 62>,0.25,0.0045500447621711,2,0.0028520995926331933,0.08580995376142264,0
<O_Cancelled | 5>,O_Cancelled,<O_Cancelled | 5>,0.7777777777777778,0.0,7,0.0027249702359791856,0.09647321632576,0
<O_Cancelled | 5>,O_Cancelled,<O_Cancelled | 96>,0.2222222222222222,0.0,2,0.0027249702359791856,0.09647321632576,0
<O_Cancelled | 5>,O_CreateOffer,<O_CreateOffer | 5>,1.0,0.0,1,4.023852846787965e-05,0.010752273781519883,0
<O_Cancelled | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 5>,1.0,0.0,1,0.0015575370360494376,0.010752273781519883,0
<O_Cancelled | 5>,W_Callincompletefiles,<W_Callincompletefiles | 57>,0.2,0.0,1,0.033608538249389246,0.05371169947195353,1
<O_Cancelled | 5>,W_Callincompletefiles,<W_Callincompletefiles | 5>,0.8,0.0,4,0.033608538249389246,0.05371169947195353,1
<O_Cancelled | 60>,END,<END | 16>,0.0093457943925233,0.5340218555934614,1,0.7708269204349152,0.8179321062781821,1
<O_Cancelled | 60>,END,<END | 60>,0.9252336448598132,0.9822638559667112,99,0.7708269204349152,0.8179321062781821,1
<O_Cancelled | 60>,END,<END | 92>,0.0560747663551401,0.3687130875102747,6,0.7708269204349152,0.8179321062781821,1
<O_Cancelled | 60>,END,<END | 97>,0.0093457943925233,0.8473856299902721,1,0.7708269204349152,0.8179321062781821,1
<O_Cancelled | 60>,O_Cancelled,<O_Cancelled | 16>,0.05,0.0,1,0.1088538757994599,0.21179868913183864,0
<O_Cancelled | 60>,O_Cancelled,<O_Cancelled | 60>,0.45,0.0,9,0.1088538757994599,0.21179868913183864,0
<O_Cancelled | 60>,O_Cancelled,<O_Cancelled | 92>,0.5,0.0,10,0.1088538757994599,0.21179868913183864,0
<O_Cancelled | 61>,O_Cancelled,<O_Cancelled | 18>,0.2941176470588235,0.0,5,0.0009603187957133582,0.1807865535105243,0
<O_Cancelled | 61>,O_Cancelled,<O_Cancelled | 48>,0.1176470588235294,0.0,2,0.0009603187957133582,0.1807865535105243,0
<O_Cancelled | 61>,O_Cancelled,<O_Cancelled | 62>,0.5882352941176471,0.0,10,0.0009603187957133582,0.1807865535105243,0
<O_Cancelled | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 48>,1.0,0.0,1,0.000955457875225956,0.010752273781519883,0
<O_Cancelled | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,1.0,0.0,1,0.00033942957809717243,0.010752273781519883,0
<O_Cancelled | 61>,W_Validateapplication,<W_Validateapplication | 18>,1.0,0.0,1,0.002846295616943128,0.010752273781519883,1
<O_Cancelled | 62>,END,<END | 62>,1.0,0.0045500447621712,215,0.004461579085054227,0.9805571853155224,1
<O_Cancelled | 62>,O_Cancelled,<O_Cancelled | 18>,0.025,0.0,1,0.0018306214539739946,0.4054111665617416,0
<O_Cancelled | 62>,O_Cancelled,<O_Cancelled | 62>,0.975,0.0,39,0.0018306214539739946,0.4054111665617416,0
<O_Cancelled | 63>,END,<END | 62>,1.0,0.0045500447621711,27,0.0012850768265191444,0.28243168884913494,0
<O_Cancelled | 63>,O_Cancelled,<O_Cancelled | 62>,1.0,0.0,1,4.797211982040603e-05,0.010752273781519883,0
<O_Cancelled | 63>,W_Callincompletefiles,<W_Callincompletefiles | 52>,1.0,0.0,1,0.002367508527772274,0.010752273781519883,1
<O_Cancelled | 64>,O_Cancelled,<O_Cancelled | 38>,0.3333333333333333,0.0,1,0.0005423321228410392,0.03224688010985255,1
<O_Cancelled | 64>,O_Cancelled,<O_Cancelled | 46>,0.3333333333333333,0.0,1,0.0005423321228410392,0.03224688010985255,1
<O_Cancelled | 64>,O_Cancelled,<O_Cancelled | 64>,0.3333333333333333,0.0,1,0.0005423321228410392,0.03224688010985255,1
<O_Cancelled | 64>,O_CreateOffer,<O_CreateOffer | 64>,1.0,0.0,1,2.7102117467796023e-06,0.010752273781519883,0
<O_Cancelled | 67>,END,<END | 16>,0.1518987341772152,0.5340218555934613,12,0.571145630520284,0.6907884928909431,1
<O_Cancelled | 67>,END,<END | 60>,0.430379746835443,0.9822638559667096,34,0.571145630520284,0.6907884928909431,1
<O_Cancelled | 67>,END,<END | 67>,0.0379746835443038,0.1897550713796922,3,0.571145630520284,0.6907884928909431,1
<O_Cancelled | 67>,END,<END | 92>,0.0126582278481012,0.3687130875102747,1,0.571145630520284,0.6907884928909431,1
<O_Cancelled | 67>,END,<END | 97>,0.3670886075949367,0.8473856299902716,29,0.571145630520284,0.6907884928909431,1
<O_Cancelled | 67>,O_Cancelled,<O_Cancelled | 16>,0.4146341463414634,0.0,51,0.474567452300396,0.8674242644298747,0
<O_Cancelled | 67>,O_Cancelled,<O_Cancelled | 60>,0.1869918699186991,0.0,23,0.474567452300396,0.8674242644298747,0
<O_Cancelled | 67>,O_Cancelled,<O_Cancelled | 92>,0.1219512195121951,0.0,15,0.474567452300396,0.8674242644298747,0
<O_Cancelled | 67>,O_Cancelled,<O_Cancelled | 97>,0.2764227642276423,0.0,34,0.474567452300396,0.8674242644298747,0
<O_Cancelled | 68>,END,<END | 68>,1.0,0.0421459483280248,4,0.001811611982752958,0.042984250079107444,1
<O_Cancelled | 68>,O_Cancelled,<O_Cancelled | 33>,0.1428571428571428,0.0,1,0.00014669457115949768,0.07512699606178952,0
<O_Cancelled | 68>,O_Cancelled,<O_Cancelled | 68>,0.8571428571428571,0.0,6,0.00014669457115949768,0.07512699606178952,0
<O_Cancelled | 69>,END,<END | 89>,1.0,0.9999999999999984,9,0.09647321632575985,0.09647321632576,1
<O_Cancelled | 6>,END,<END | 22>,0.0079365079365079,0.4951042275667244,9,0.9959928906438997,0.9999999999487318,1
<O_Cancelled | 6>,END,<END | 89>,0.992063492063492,0.9999999999999885,1125,0.9959928906438997,0.9999999999487318,1
<O_Cancelled | 6>,O_Cancelled,<O_Cancelled | 22>,0.8235294117647058,0.0,126,0.42263777959868415,0.928190644179456,0
<O_Cancelled | 6>,O_Cancelled,<O_Cancelled | 89>,0.1764705882352941,0.0,27,0.42263777959868415,0.928190644179456,0
<O_Cancelled | 70>,A_Denied,<A_Denied | 70>,1.0,0.0,1,4.947186327467616e-06,0.010752273781519883,0
<O_Cancelled | 70>,END,<END | 70>,1.0,0.042791512708618,9,0.004128234862445013,0.09647321632576,0
