s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.9098719608173883,1.0,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.893785159083737,1.0,1
<A_Validating | 61>,O_CreateOffer,<O_CreateOffer | 73>,1.0,0.0,1,0.20542305056161267,0.24491866240370908,0
<A_Validating | 61>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 61>,1.0,0.0,2,0.10501849075553421,0.4621171572600098,0
<A_Validating | 61>,W_Callincompletefiles,<W_Callincompletefiles | 13>,0.0140845070422535,0.0,2,0.9063802009424151,1.0,1
<A_Validating | 61>,W_Callincompletefiles,<W_Callincompletefiles | 33>,0.0140845070422535,0.0,2,0.9063802009424151,1.0,1
<A_Validating | 61>,W_Callincompletefiles,<W_Callincompletefiles | 61>,0.7676056338028169,0.0,109,0.9063802009424151,1.0,1
<A_Validating | 61>,W_Callincompletefiles,<W_Callincompletefiles | 73>,0.1690140845070422,0.0,24,0.9063802009424151,1.0,1
<A_Validating | 61>,W_Callincompletefiles,<W_Callincompletefiles | 76>,0.0352112676056338,0.0,5,0.9063802009424151,1.0,1
<A_Validating | 63>,A_Denied,<O_Refused | 31>,0.0416666666666666,0.0,1,9.004004750555938e-06,0.9999877116507956,0
<A_Validating | 63>,A_Denied,<O_Refused | 98>,0.9583333333333334,0.0,23,9.004004750555938e-06,0.9999877116507956,0
<A_Validating | 63>,O_Cancelled,<O_Cancelled | 63>,1.0,0.0,1,0.055380144937322684,0.24491866240370908,0
<A_Validating | 63>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 63>,1.0,0.0,2,0.19958282051720924,0.4621171572600098,0
<A_Validating | 63>,W_Callincompletefiles,<W_Callincompletefiles | 63>,0.9575757575757576,0.0,158,0.9070781449532639,1.0,1
<A_Validating | 63>,W_Callincompletefiles,<W_Callincompletefiles | 75>,0.0424242424242424,0.0,7,0.9070781449532639,1.0,1
<A_Validating | 64>,W_Callincompletefiles,<W_Callincompletefiles | 64>,1.0,0.0,1,0.22602639122798368,0.24491866240370908,1
<A_Validating | 68>,A_Denied,<O_Refused | 68>,1.0,0.0,1,0.004770125467905444,0.24491866240370908,0
<A_Validating | 68>,O_CreateOffer,<O_CreateOffer | 68>,1.0,0.0,1,0.13713904485475073,0.24491866240370908,0
<A_Validating | 68>,W_Callincompletefiles,<W_Callincompletefiles | 4>,0.0181818181818181,0.0,1,0.8160389703958262,0.99999999999772,1
<A_Validating | 68>,W_Callincompletefiles,<W_Callincompletefiles | 68>,0.9090909090909092,0.0,50,0.8160389703958262,0.99999999999772,1
<A_Validating | 68>,W_Callincompletefiles,<W_Callincompletefiles | 80>,0.0727272727272727,0.0,4,0.8160389703958262,0.99999999999772,1
<A_Validating | 73>,A_Denied,<O_Refused | 31>,0.5,0.0,1,0.005068044659849372,0.4621171572600098,0
<A_Validating | 73>,A_Denied,<O_Refused | 56>,0.5,0.0,1,0.005068044659849372,0.4621171572600098,0
<A_Validating | 73>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 73>,1.0,0.0,1,0.05372344771897583,0.24491866240370908,0
<A_Validating | 73>,W_Callincompletefiles,<W_Callincompletefiles | 4>,0.0588235294117647,0.0,3,0.8867395565746836,0.999999999983153,1
<A_Validating | 73>,W_Callincompletefiles,<W_Callincompletefiles | 73>,0.9411764705882352,0.0,48,0.8867395565746836,0.999999999983153,1
<A_Validating | 75>,A_Denied,<O_Refused | 31>,0.5,0.0,5,0.00010660306790604878,0.9866142981514303,0
<A_Validating | 75>,A_Denied,<O_Refused | 75>,0.5,0.0,5,0.00010660306790604878,0.9866142981514303,0
<A_Validating | 75>,W_Callincompletefiles,<W_Callincompletefiles | 75>,1.0,0.0,59,0.8624740312122954,0.9999999999996915,1
<A_Validating | 76>,A_Denied,<O_Refused | 31>,1.0,0.0,24,0.00021609611401334286,0.9999877116507956,0
<A_Validating | 76>,O_CreateOffer,<O_CreateOffer | 75>,0.3333333333333333,0.0,1,0.5340516128090309,0.6351489523872873,0
<A_Validating | 76>,O_CreateOffer,<O_CreateOffer | 76>,0.6666666666666666,0.0,2,0.5340516128090309,0.6351489523872873,0
<A_Validating | 76>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 4>,0.5,0.0,1,0.14786821111308882,0.4621171572600098,0
<A_Validating | 76>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 76>,0.5,0.0,1,0.14786821111308882,0.4621171572600098,0
<A_Validating | 76>,W_Callincompletefiles,<W_Callincompletefiles | 4>,0.0282258064516129,0.0,7,0.9085508461798444,1.0,1
<A_Validating | 76>,W_Callincompletefiles,<W_Callincompletefiles | 75>,0.1330645161290322,0.0,33,0.9085508461798444,1.0,1
<A_Validating | 76>,W_Callincompletefiles,<W_Callincompletefiles | 76>,0.8387096774193549,0.0,208,0.9085508461798444,1.0,1
<A_Validating | 76>,W_Validateapplication,<O_Accepted | 76>,0.5,0.0,1,0.43447900683095475,0.4621171572600098,0
<A_Validating | 76>,W_Validateapplication,<W_Validateapplication | 76>,0.5,0.0,1,0.43447900683095475,0.4621171572600098,0
<A_Validating | 7>,W_Callincompletefiles,<W_Callincompletefiles | 57>,1.0,0.0,1,0.19824230271914392,0.24491866240370908,1
<A_Validating | 80>,A_Denied,<O_Refused | 80>,1.0,0.0,1,0.0025232151225871285,0.24491866240370908,0
<A_Validating | 80>,O_CreateOffer,<O_CreateOffer | 80>,1.0,0.0,1,0.07983199442358616,0.24491866240370908,0
<A_Validating | 80>,W_Callincompletefiles,<W_Callincompletefiles | 80>,1.0,0.0,14,0.7217793765392757,0.9981778976111987,1
<A_Validating | 82>,W_Callincompletefiles,<W_Callincompletefiles | 57>,1.0,0.0,2,0.3740473203721928,0.4621171572600098,1
<A_Validating | 88>,A_Denied,<O_Refused | 98>,1.0,0.0,4,0.0,0.7615941559557649,0
<A_Validating | 88>,O_CreateOffer,<O_CreateOffer | 88>,1.0,0.0,1,0.2231830256026172,0.24491866240370908,0
<A_Validating | 88>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 88>,1.0,0.0,1,0.05676850106525606,0.24491866240370908,0
<A_Validating | 88>,W_Callincompletefiles,<W_Callincompletefiles | 28>,0.0945945945945946,0.0,7,0.9294919124414279,0.9999999999999998,1
<A_Validating | 88>,W_Callincompletefiles,<W_Callincompletefiles | 88>,0.9054054054054054,0.0,67,0.9294919124414279,0.9999999999999998,1
<A_Validating | 95>,A_Denied,<O_Refused | 95>,1.0,0.0,1,0.002534232734948508,0.24491866240370908,0
<A_Validating | 95>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 95>,1.0,0.0,1,0.001302753093665896,0.24491866240370908,0
<A_Validating | 95>,W_Callincompletefiles,<W_Callincompletefiles | 95>,1.0,0.0,13,0.523788485993755,0.996997635486526,1
<A_Validating | 9>,A_Denied,<O_Refused | 19>,0.75,0.0,9,0.00340168889155288,0.9950547536867305,0
<A_Validating | 9>,A_Denied,<O_Refused | 43>,0.25,0.0,3,0.00340168889155288,0.9950547536867305,0
<A_Validating | 9>,O_Cancelled,<A_Cancelled | 19>,1.0,0.0,1,0.0008403816020107567,0.24491866240370908,0
<A_Validating | 9>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 19>,1.0,0.0,1,0.01352691380828009,0.24491866240370908,0
<A_Validating | 9>,W_Callincompletefiles,<W_Callincompletefiles | 19>,1.0,0.0,580,0.920731838812824,1.0,1
<A_Validating | 9>,W_Validateapplication,<O_Returned | 19>,1.0,0.0,5,0.8172976934356961,0.8482836399575129,0
<O_Accepted | 10>,A_Pending,<A_Pending | 55>,1.0,0.0,2081,0.7971166480893731,1.0,1
<O_Accepted | 12>,A_Pending,<A_Pending | 30>,0.011070110701107,0.0,3,0.8858033155607298,1.0,1
<O_Accepted | 12>,A_Pending,<A_Pending | 65>,0.003690036900369,0.0,1,0.8858033155607298,1.0,1
<O_Accepted | 12>,A_Pending,<A_Pending | 85>,0.985239852398524,0.0,267,0.8858033155607298,1.0,1
<O_Accepted | 13>,A_Pending,<A_Pending | 65>,0.9974126778783958,0.0,771,0.9889265145628532,1.0,1
<O_Accepted | 13>,A_Pending,<A_Pending | 91>,0.0025873221216041,0.0,2,0.9889265145628532,1.0,1
<O_Accepted | 18>,A_Pending,<A_Pending | 18>,0.0337078651685393,0.0,3,0.8823586172784836,1.0,1
<O_Accepted | 18>,A_Pending,<A_Pending | 30>,0.7865168539325843,0.0,70,0.8823586172784836,1.0,1
<O_Accepted | 18>,A_Pending,<A_Pending | 65>,0.1573033707865168,0.0,14,0.8823586172784836,1.0,1
<O_Accepted | 18>,A_Pending,<A_Pending | 92>,0.0224719101123595,0.0,2,0.8823586172784836,1.0,1
<O_Accepted | 1>,A_Pending,<A_Pending | 21>,0.8,0.0,4,0.841738737401086,0.8482836399575129,1
<O_Accepted | 1>,A_Pending,<A_Pending | 91>,0.2,0.0,1,0.841738737401086,0.8482836399575129,1
<O_Accepted | 26>,A_Pending,<A_Pending | 21>,0.9972397476340694,0.0,2529,0.9944489142812751,1.0,1
<O_Accepted | 26>,A_Pending,<A_Pending | 91>,0.0027602523659305,0.0,7,0.9944489142812751,1.0,1
<O_Accepted | 28>,A_Pending,<A_Pending | 91>,1.0,0.0,1069,0.9835058621572196,1.0,1
<O_Accepted | 33>,A_Pending,<A_Pending | 30>,0.273972602739726,0.0,20,0.8512867097508748,0.9999999999999997,1
<O_Accepted | 33>,A_Pending,<A_Pending | 33>,0.0684931506849315,0.0,5,0.8512867097508748,0.9999999999999997,1
<O_Accepted | 33>,A_Pending,<A_Pending | 85>,0.6027397260273972,0.0,44,0.8512867097508748,0.9999999999999997,1
<O_Accepted | 33>,A_Pending,<A_Pending | 95>,0.0273972602739726,0.0,2,0.8512867097508748,0.9999999999999997,1
<O_Accepted | 33>,A_Pending,<A_Pending | 97>,0.0273972602739726,0.0,2,0.8512867097508748,0.9999999999999997,1
<O_Accepted | 41>,A_Pending,<A_Pending | 21>,1.0,0.0,466,0.9944792034726032,1.0,1
<O_Accepted | 45>,A_Pending,<A_Pending | 21>,0.0601092896174863,0.0,11,0.9167423465550907,1.0,1
<O_Accepted | 45>,A_Pending,<A_Pending | 45>,0.0765027322404371,0.0,14,0.9167423465550907,1.0,1
<O_Accepted | 45>,A_Pending,<A_Pending | 65>,0.1912568306010929,0.0,35,0.9167423465550907,1.0,1
<O_Accepted | 45>,A_Pending,<A_Pending | 85>,0.6721311475409836,0.0,123,0.9167423465550907,1.0,1
<O_Accepted | 47>,A_Pending,<A_Pending | 65>,1.0,0.0,12,0.98405002118089,0.9950547536867305,1
<O_Accepted | 48>,A_Pending,<A_Pending | 21>,0.0389610389610389,0.0,9,0.9887071886425879,1.0,1
<O_Accepted | 48>,A_Pending,<A_Pending | 65>,0.9567099567099568,0.0,221,0.9887071886425879,1.0,1
<O_Accepted | 48>,A_Pending,<A_Pending | 85>,0.0043290043290043,0.0,1,0.9887071886425879,1.0,1
<O_Accepted | 49>,A_Pending,<A_Pending | 21>,0.0318021201413427,0.0,9,0.989116716016901,1.0,1
<O_Accepted | 49>,A_Pending,<A_Pending | 65>,0.9681978798586572,0.0,274,0.989116716016901,1.0,1
<O_Accepted | 4>,A_Pending,<A_Pending | 30>,0.8103448275862069,0.0,94,0.9106791870876769,1.0,1
<O_Accepted | 4>,A_Pending,<A_Pending | 53>,0.1810344827586207,0.0,21,0.9106791870876769,1.0,1
<O_Accepted | 4>,A_Pending,<A_Pending | 67>,0.0086206896551724,0.0,1,0.9106791870876769,1.0,1
<O_Accepted | 52>,A_Pending,<A_Pending | 30>,0.2604166666666667,0.0,25,0.9540544695747907,1.0,1
<O_Accepted | 52>,A_Pending,<A_Pending | 53>,0.2604166666666667,0.0,25,0.9540544695747907,1.0,1
<O_Accepted | 52>,A_Pending,<A_Pending | 65>,0.34375,0.0,33,0.9540544695747907,1.0,1
<O_Accepted | 52>,A_Pending,<A_Pending | 85>,0.0104166666666666,0.0,1,0.9540544695747907,1.0,1
<O_Accepted | 52>,A_Pending,<A_Pending | 91>,0.125,0.0,12,0.9540544695747907,1.0,1
<O_Accepted | 5>,A_Pending,<A_Pending | 55>,0.8841911764705882,0.0,481,0.7857512403744011,1.0,1
<O_Accepted | 5>,A_Pending,<A_Pending | 5>,0.0551470588235294,0.0,30,0.7857512403744011,1.0,1
<O_Accepted | 5>,A_Pending,<A_Pending | 77>,0.0606617647058823,0.0,33,0.7857512403744011,1.0,1
<O_Accepted | 61>,A_Pending,<A_Pending | 30>,0.2401960784313725,0.0,49,0.968207340631448,1.0,1
<O_Accepted | 61>,A_Pending,<A_Pending | 65>,0.75,0.0,153,0.968207340631448,1.0,1
<O_Accepted | 61>,A_Pending,<A_Pending | 85>,0.0098039215686274,0.0,2,0.968207340631448,1.0,1
<O_Accepted | 63>,A_Pending,<A_Pending | 53>,0.2079905992949471,0.0,177,0.9752515441201294,1.0,1
<O_Accepted | 63>,A_Pending,<A_Pending | 91>,0.7920094007050529,0.0,674,0.9752515441201294,1.0,1
<O_Accepted | 68>,A_Pending,<A_Pending | 30>,0.005813953488372,0.0,1,0.878616165345406,1.0,1
<O_Accepted | 68>,A_Pending,<A_Pending | 53>,0.0697674418604651,0.0,12,0.878616165345406,1.0,1
<O_Accepted | 68>,A_Pending,<A_Pending | 80>,0.0523255813953488,0.0,9,0.878616165345406,1.0,1
<O_Accepted | 68>,A_Pending,<A_Pending | 85>,0.8372093023255814,0.0,144,0.878616165345406,1.0,1
<O_Accepted | 68>,A_Pending,<A_Pending | 97>,0.0348837209302325,0.0,6,0.878616165345406,1.0,1
<O_Accepted | 73>,A_Pending,<A_Pending | 30>,1.0,0.0,88,0.9068577232397169,1.0,1
<O_Accepted | 75>,A_Pending,<A_Pending | 53>,1.0,0.0,211,0.9438198471879329,1.0,1
<O_Accepted | 76>,A_Pending,<A_Pending | 30>,0.3317972350230415,0.0,144,0.953370191179953,1.0,1
<O_Accepted | 76>,A_Pending,<A_Pending | 53>,0.1566820276497695,0.0,68,0.953370191179953,1.0,1
<O_Accepted | 76>,A_Pending,<A_Pending | 65>,0.3202764976958525,0.0,139,0.953370191179953,1.0,1
<O_Accepted | 76>,A_Pending,<A_Pending | 85>,0.0023041474654377,0.0,1,0.953370191179953,1.0,1
<O_Accepted | 76>,A_Pending,<A_Pending | 91>,0.1889400921658986,0.0,82,0.953370191179953,1.0,1
<O_Accepted | 80>,A_Pending,<A_Pending | 16>,0.0434782608695652,0.0,2,0.7715938309274575,0.9999999997947624,1
<O_Accepted | 80>,A_Pending,<A_Pending | 30>,0.0869565217391304,0.0,4,0.7715938309274575,0.9999999997947624,1
<O_Accepted | 80>,A_Pending,<A_Pending | 67>,0.0652173913043478,0.0,3,0.7715938309274575,0.9999999997947624,1
<O_Accepted | 80>,A_Pending,<A_Pending | 80>,0.782608695652174,0.0,36,0.7715938309274575,0.9999999997947624,1
<O_Accepted | 80>,A_Pending,<A_Pending | 97>,0.0217391304347826,0.0,1,0.7715938309274575,0.9999999997947624,1
<O_Accepted | 93>,A_Pending,<A_Pending | 21>,1.0,0.0,922,0.9944792034726032,1.0,1
<O_Accepted | 95>,A_Pending,<A_Pending | 16>,0.1052631578947368,0.0,2,0.533880044350175,0.9998503075449787,1
<O_Accepted | 95>,A_Pending,<A_Pending | 80>,0.0526315789473684,0.0,1,0.533880044350175,0.9998503075449787,1
<O_Accepted | 95>,A_Pending,<A_Pending | 95>,0.8421052631578947,0.0,16,0.533880044350175,0.9998503075449787,1
<O_Accepted | 96>,A_Pending,<A_Pending | 77>,0.4583333333333333,0.0,22,0.6957283635356672,0.9999999999244973,1
<O_Accepted | 96>,A_Pending,<A_Pending | 96>,0.5416666666666666,0.0,26,0.6957283635356672,0.9999999999244973,1
<O_Cancelled | 10>,END,<END | 10>,1.0,0.0427817388124702,28,0.042781667664040415,0.9999983369439447,0
<O_Cancelled | 10>,O_CreateOffer,<O_CreateOffer | 10>,1.0,0.0,2,0.414836920379717,0.4621171572600098,1
<O_Cancelled | 10>,W_Callincompletefiles,<W_Callincompletefiles | 10>,1.0,0.0,1,0.23597232256195186,0.24491866240370908,0
<O_Cancelled | 12>,O_Cancelled,<O_Cancelled | 33>,0.1538461538461538,0.0,2,0.397715382400198,0.996997635486526,1
<O_Cancelled | 12>,O_Cancelled,<O_Cancelled | 62>,0.8461538461538461,0.0,11,0.397715382400198,0.996997635486526,1
<O_Cancelled | 12>,O_CreateOffer,<O_CreateOffer | 12>,0.5,0.0,1,0.36363561580320825,0.4621171572600098,0
<O_Cancelled | 12>,O_CreateOffer,<O_CreateOffer | 52>,0.5,0.0,1,0.36363561580320825,0.4621171572600098,0
<O_Cancelled | 12>,O_Sent(onlineonly),<O_Returned | 33>,1.0,0.0,1,0.2012999949753268,0.24491866240370908,0
<O_Cancelled | 12>,W_Validateapplication,<W_Validateapplication | 12>,0.5,0.0,1,0.39179925932293835,0.4621171572600098,0
<O_Cancelled | 12>,W_Validateapplication,<W_Validateapplication | 33>,0.5,0.0,1,0.39179925932293835,0.4621171572600098,0
<O_Cancelled | 13>,O_Cancelled,<O_Cancelled | 52>,0.1176470588235294,0.0,2,0.39398874776424064,0.9995931460438896,0
<O_Cancelled | 13>,O_Cancelled,<O_Cancelled | 62>,0.8823529411764706,0.0,15,0.39398874776424064,0.9995931460438896,0
<O_Cancelled | 13>,O_CreateOffer,<O_CreateOffer | 52>,1.0,0.0,1,0.1877801134717648,0.24491866240370908,0
<O_Cancelled | 13>,W_Validateapplication,<W_Validateapplication | 52>,1.0,0.0,2,0.4286076881045543,0.4621171572600098,1
<O_Cancelled | 16>,END,<END | 16>,1.0,0.5340218555934613,74,0.5340218555934612,0.9999999999999998,1
<O_Cancelled | 16>,O_Cancelled,<O_Cancelled | 16>,1.0,0.0,93,0.5340218555934612,1.0,1
<O_Cancelled | 18>,END,<END | 18>,1.0,0.0410873162110449,11,0.040752854140333854,0.9918597245682077,0
<O_Cancelled | 18>,O_Cancelled,<A_Cancelled | 18>,0.1428571428571428,0.0,3,0.3908169213769635,0.9999449286177708,0
<O_Cancelled | 18>,O_Cancelled,<O_Cancelled | 18>,0.8571428571428571,0.0,18,0.3908169213769635,0.9999449286177708,0
<O_Cancelled | 18>,O_Sent(mailandonline),<O_Accepted | 18>,1.0,0.0,1,0.21610590361080698,0.24491866240370908,0
<O_Cancelled | 18>,W_Validateapplication,<W_Validateapplication | 18>,1.0,0.0,2,0.39950041677035647,0.4621171572600098,1
<O_Cancelled | 19>,END,<END | 24>,1.0,0.0140098271870341,2,0.006474181513376198,0.4621171572600098,1
<O_Cancelled | 1>,END,<END | 62>,1.0,0.0045500447621711,3,0.002889956164008238,0.6351489523872873,1
<O_Cancelled | 22>,END,<END | 22>,0.9545454545454546,0.4951042275667258,252,0.48935917574597804,1.0,0
<O_Cancelled | 22>,END,<END | 92>,0.0454545454545454,0.3687130875102747,12,0.48935917574597804,1.0,0
<O_Cancelled | 22>,O_Cancelled,<O_Cancelled | 22>,0.935064935064935,0.0,72,0.5333525376296956,1.0,1
<O_Cancelled | 22>,O_Cancelled,<O_Cancelled | 92>,0.0649350649350649,0.0,5,0.5333525376296956,1.0,1
<O_Cancelled | 23>,A_Denied,<O_Refused | 7>,1.0,0.0,1,0.008880780831546118,0.24491866240370908,0
<O_Cancelled | 23>,O_Cancelled,<A_Cancelled | 7>,0.1818181818181818,0.0,2,0.8719143915900223,0.9918597245682077,0
<O_Cancelled | 23>,O_Cancelled,<O_Cancelled | 23>,0.0909090909090909,0.0,1,0.8719143915900223,0.9918597245682077,0
<O_Cancelled | 23>,O_Cancelled,<O_Cancelled | 7>,0.7272727272727273,0.0,8,0.8719143915900223,0.9918597245682077,0
<O_Cancelled | 23>,O_CreateOffer,<O_CreateOffer | 7>,1.0,0.0,18,0.8760957819340155,0.9997532108480275,0
<O_Cancelled | 23>,O_Sent(mailandonline),<A_Cancelled | 7>,0.1125,0.0,9,0.8846374316232901,1.0,0
<O_Cancelled | 23>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.0125,0.0,1,0.8846374316232901,1.0,0
<O_Cancelled | 23>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.875,0.0,70,0.8846374316232901,1.0,0
<O_Cancelled | 23>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,1.0,0.0,2,0.405736715697688,0.4621171572600098,0
<O_Cancelled | 23>,W_Validateapplication,<W_Validateapplication | 7>,1.0,0.0,45,0.8951532457448872,0.9999999996616205,1
<O_Cancelled | 24>,END,<END | 24>,0.8888888888888888,0.0140098271870341,8,0.014746659573780073,0.9780261147388136,1
<O_Cancelled | 24>,END,<END | 38>,0.1111111111111111,0.0236232151684553,1,0.014746659573780073,0.9780261147388136,1
<O_Cancelled | 25>,END,<END | 77>,1.0,0.6989778274387822,393,0.6989778274387822,1.0,1
<O_Cancelled | 25>,O_Cancelled,<O_Cancelled | 77>,1.0,0.0,1,0.17119271454615803,0.24491866240370908,0
<O_Cancelled | 26>,END,<END | 62>,1.0,0.0045500447621711,12,0.004527543670085762,0.9950547536867305,0
<O_Cancelled | 26>,W_Callincompletefiles,<W_Callincompletefiles | 48>,1.0,0.0,1,0.22471963337546785,0.24491866240370908,1
<O_Cancelled | 28>,END,<END | 62>,1.0,0.0045500447621711,91,0.0045500447621711,1.0,0
<O_Cancelled | 28>,W_Callincompletefiles,<W_Callincompletefiles | 52>,1.0,0.0,1,0.22611654275315082,0.24491866240370908,1
<O_Cancelled | 2>,A_Denied,<A_Denied | 2>,1.0,0.0,3,0.01725871563408798,0.6351489523872873,0
<O_Cancelled | 2>,O_CreateOffer,<O_CreateOffer | 2>,1.0,0.0,59,0.8941519276917204,0.9999999999996915,1
<O_Cancelled | 33>,END,<END | 18>,0.125,0.0410873162110449,1,0.03144159568763475,0.9640275800758169,0
<O_Cancelled | 33>,END,<END | 33>,0.625,0.0421462469328383,5,0.03144159568763475,0.9640275800758169,0
<O_Cancelled | 33>,END,<END | 62>,0.25,0.0045500447621711,2,0.03144159568763475,0.9640275800758169,0
<O_Cancelled | 33>,O_Cancelled,<A_Cancelled | 33>,0.04,0.0,1,0.39589783557959957,0.9999925467214317,1
<O_Cancelled | 33>,O_Cancelled,<O_Cancelled | 18>,0.08,0.0,2,0.39589783557959957,0.9999925467214317,1
<O_Cancelled | 33>,O_Cancelled,<O_Cancelled | 33>,0.8,0.0,20,0.39589783557959957,0.9999925467214317,1
<O_Cancelled | 33>,O_Cancelled,<O_Cancelled | 62>,0.08,0.0,2,0.39589783557959957,0.9999925467214317,1
<O_Cancelled | 33>,O_CreateOffer,<O_CreateOffer | 33>,1.0,0.0,1,0.19943470448633113,0.24491866240370908,0
<O_Cancelled | 33>,O_Sent(onlineonly),<O_Returned | 33>,1.0,0.0,1,0.2012999949753268,0.24491866240370908,0
<O_Cancelled | 33>,W_Validateapplication,<W_Validateapplication | 33>,1.0,0.0,1,0.20134982134866597,0.24491866240370908,0
<O_Cancelled | 34>,END,<END | 24>,1.0,0.014009827187032,5203,0.014009827187032,1.0,0
<O_Cancelled | 34>,O_Cancelled,<O_Cancelled | 24>,0.0070754716981132,0.0,9,0.8056632262921115,1.0,1
<O_Cancelled | 34>,O_Cancelled,<O_Cancelled | 38>,0.9929245283018868,0.0,1263,0.8056632262921115,1.0,1
<O_Cancelled | 35>,END,<END | 89>,1.0,0.999999999999998,33,0.9999998634879398,0.9999998634879418,1
<O_Cancelled | 37>,END,<END | 60>,0.4074074074074074,0.9822638559667096,11,0.9927714414402029,0.9999972580855863,1
<O_Cancelled | 37>,END,<END | 89>,0.5925925925925926,0.999999999999998,16,0.9927714414402029,0.9999972580855863,1
<O_Cancelled | 38>,END,<END | 38>,0.98971898560658,0.0236232151684547,1444,0.023650980010233368,1.0,0
<O_Cancelled | 38>,END,<END | 46>,0.0102810143934201,0.0263238087787928,15,0.023650980010233368,1.0,0
<O_Cancelled | 38>,O_Cancelled,<O_Cancelled | 38>,0.3333333333333333,0.0,22,0.8112998489603369,0.9999999999999907,1
<O_Cancelled | 38>,O_Cancelled,<O_Cancelled | 46>,0.6666666666666666,0.0,44,0.8112998489603369,0.9999999999999907,1
<O_Cancelled | 39>,END,<END | 60>,0.0053763440860215,0.9822638559667096,2,0.8944694479017044,1.0,1
<O_Cancelled | 39>,END,<END | 89>,0.303763440860215,1.0,113,0.8944694479017044,1.0,1
<O_Cancelled | 39>,END,<END | 97>,0.6908602150537635,0.8473856299902747,257,0.8944694479017044,1.0,1
<O_Cancelled | 39>,O_Cancelled,<O_Cancelled | 22>,0.0657894736842105,0.0,10,0.7863181596057023,1.0,0
<O_Cancelled | 39>,O_Cancelled,<O_Cancelled | 89>,0.0657894736842105,0.0,10,0.7863181596057023,1.0,0
<O_Cancelled | 39>,O_Cancelled,<O_Cancelled | 92>,0.0657894736842105,0.0,10,0.7863181596057023,1.0,0
<O_Cancelled | 39>,O_Cancelled,<O_Cancelled | 97>,0.8026315789473685,0.0,122,0.7863181596057023,1.0,0
<O_Cancelled | 3>,A_Denied,<A_Denied | 3>,1.0,0.0,6,0.03506401653202039,0.9051482536448664,0
<O_Cancelled | 3>,END,<END | 3>,1.0,0.0427978770460862,28,0.04279780587081763,0.9999983369439447,0
<O_Cancelled | 3>,O_Cancelled,<O_Cancelled | 87>,1.0,0.0,22,0.8793809905272031,0.9999665971563038,0
<O_Cancelled | 3>,O_CreateOffer,<O_CreateOffer | 3>,0.9365079365079364,0.0,118,0.8912118338309999,1.0,1
<O_Cancelled | 3>,O_CreateOffer,<O_CreateOffer | 87>,0.0634920634920634,0.0,8,0.8912118338309999,1.0,1
<O_Cancelled | 3>,O_Sent(mailandonline),<O_Sent(mailandonline) | 87>,1.0,0.0,68,0.8794400820590061,0.9999999999999966,0
<O_Cancelled | 3>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 87>,1.0,0.0,1,0.0011805514170643836,0.24491866240370908,0
<O_Cancelled | 3>,W_Completeapplication,<A_Cancelled | 3>,1.0,0.0,1,0.21827415993000543,0.24491866240370908,0
<O_Cancelled | 3>,W_Shortenedcompletion,<W_Shortenedcompletion | 3>,1.0,0.0,1,0.002567237125375526,0.24491866240370908,0
<O_Cancelled | 41>,A_Denied,<A_Denied | 41>,1.0,0.0,1,0.0025518357350509877,0.24491866240370908,0
<O_Cancelled | 41>,END,<END | 62>,1.0,0.0045500447621711,51,0.004550044762094445,0.999999999983153,0
<O_Cancelled | 41>,O_CreateOffer,<O_CreateOffer | 41>,1.0,0.0,4,0.7054944392215021,0.7615941559557649,1
<O_Cancelled | 45>,O_Cancelled,<A_Cancelled | 45>,0.054054054054054,0.0,2,0.4224585932114606,0.9999999815251008,0
<O_Cancelled | 45>,O_Cancelled,<O_Cancelled | 45>,0.027027027027027,0.0,1,0.4224585932114606,0.9999999815251008,0
<O_Cancelled | 45>,O_Cancelled,<O_Cancelled | 48>,0.027027027027027,0.0,1,0.4224585932114606,0.9999999815251008,0
<O_Cancelled | 45>,O_Cancelled,<O_Cancelled | 62>,0.8918918918918919,0.0,33,0.4224585932114606,0.9999999815251008,0
<O_Cancelled | 45>,O_CreateOffer,<O_CreateOffer | 45>,1.0,0.0,1,0.2145726174783004,0.24491866240370908,0
<O_Cancelled | 45>,O_Sent(onlineonly),<O_Sent(onlineonly) | 45>,1.0,0.0,1,0.21538151977205564,0.24491866240370908,0
<O_Cancelled | 45>,W_Validateapplication,<W_Validateapplication | 33>,0.3333333333333333,0.0,1,0.5498269778760347,0.6351489523872873,1
<O_Cancelled | 45>,W_Validateapplication,<W_Validateapplication | 45>,0.6666666666666666,0.0,2,0.5498269778760347,0.6351489523872873,1
